#lambda flux_corrected
4566.674101067201 9.274226000000001E-16
4567.72465844286 1.2230639999999999E-15
4568.777965660635 1.0735497000000001E-15
4569.829007027579 8.313421999999999E-16
4570.882799503491 1.0144736E-15
4571.934325084694 9.156233E-16
4572.9886030422995 9.303072E-16
4574.040613060839 9.674225E-16
4575.092865092902 9.930702E-16
4576.147871402857 1.0864361E-15
4577.200608206932 1.1302092E-15
4578.256100557794 1.2726264E-15
4579.309322357215 1.3663634E-15
4580.365300972902 1.2578753999999999E-15
4581.419007991108 1.2328405999999998E-15
4582.472957413228 1.42628355E-15
4583.5296655561715 1.6043865E-15
4584.584100532291 1.3868607E-15
4585.641295500175 1.2872207E-15
4586.696216253988 1.2977722E-15
4587.753898271093 1.14629965E-15
4588.809305026397 8.322141E-16
4589.8649545766375 1.0269683999999999E-15
4590.923367297802 9.9947195E-16
4591.97950318529 1.1285232E-15
4593.038403516693 1.2272763E-15
4594.095025965484 1.1727384999999999E-15
4595.154414131766 1.3304557999999999E-15
4596.211523366019 1.4367596E-15
4597.268875786861 1.2767244E-15
4598.328995835904 1.1706429999999999E-15
4599.386835378505 1.1732673E-15
4600.4474438243515 1.2198957E-15
4601.505770713128 1.3377936E-15
4602.566867780783 1.1328725E-15
4603.625682240256 1.0058359E-15
4604.684740278603 1.2221242E-15
4605.7465704096185 1.1236302E-15
4606.806116355503 1.4398859E-15
4607.8684356711565 1.3039242E-15
4608.928469749355 1.0834566999999999E-15
4609.991278475013 1.018073E-15
4611.05180091041 1.2024254000000001E-15
4612.112567317599 1.141513E-15
4613.176110289124 1.0615766E-15
4614.2373653908935 1.3677986000000001E-15
4615.301398336162 1.3431697E-15
4616.3631423576535 1.1263522999999998E-15
4617.427665502395 1.4314652E-15
4618.489898668854 1.045856E-15
4619.552376200658 1.13854885E-15
4620.617634775679 1.3263037E-15
4621.680601790378 1.2895896E-15
4622.74635112952 1.4668086000000001E-15
4623.809807852619 1.2976684E-15
4624.876048181976 1.2062606999999999E-15
4625.939994839083 1.1978978E-15
4627.00418625572 1.273355E-15
4628.071163201682 1.2599919E-15
4629.1358448907995 1.604988E-15
4630.203313392534 1.5186895E-15
4631.268485580003 1.3861344000000001E-15
4632.33644586397 1.3499791E-15
4633.402108775759 1.3032849E-15
4634.468016841901 1.3719296E-15
4635.536714930711 1.4587357E-15
4636.603114060194 1.4636908E-15
4637.672304497706 1.3114546E-15
4638.739194916762 1.3190248E-15
4639.808877929803 1.0849132000000001E-15
4640.876259864769 1.3028696999999999E-15
4641.943887349547 1.291295E-15
4643.014309357584 1.222319E-15
4644.082428697839 1.2082153E-15
4645.153343848788 1.4242773E-15
4646.221955271115 1.391455E-15
4647.293363792167 1.5170033E-15
4648.36246752327 1.6191144999999998E-15
4649.431817200281 1.2578829999999999E-15
4650.503965908404 9.082288E-16
4651.573808234305 8.091898000000001E-16
4652.646450880829 9.786737999999999E-16
4653.716786082583 1.11049795E-15
4654.789922895066 9.398861999999999E-16
4655.86075119974 1.1462289999999999E-15
4656.934382405843 1.2936025000000001E-15
4658.005704040609 1.4351716E-15
4659.077272131509 1.1859849999999999E-15
4660.151645060236 1.2772557E-15
4661.223706822047 1.2795376E-15
4662.298574713873 1.3607493E-15
4663.371130374029 1.3282178999999999E-15
4664.446493456983 1.0876533E-15
4665.519543243024 1.3436229E-15
4666.592839882758 1.3838295E-15
4667.668945884809 1.2764757E-15
4668.742736991796 1.2701385E-15
4669.819338755372 1.4851722E-15
4670.893624557413 1.5686366E-15
4671.970722310911 1.4478328E-15
4673.045503035912 1.3117463000000001E-15
4674.120531012806 1.2537048E-15
4675.198372883806 1.2294507E-15
4676.273896125579 1.0962068000000001E-15
4677.352234557818 1.31241865E-15
4678.428253292638 1.477431E-15
4679.507088514882 1.2667484E-15
4680.5836029710235 1.1767212E-15
4681.660365077902 1.3910347E-15
4682.739945617984 1.4118665999999998E-15
4683.817203788654 1.5489566E-15
4684.897281690979 1.2875097E-15
4685.975036153978 1.12452135E-15
4687.055611647681 1.1504426E-15
4688.13386263165 1.2497572E-15
4689.21236166584 1.2635377999999998E-15
4690.293683679656 1.287532E-15
4691.37267957784 1.3911552E-15
4692.454499756195 1.4537296E-15
4693.533992747279 1.3967076E-15
4694.616311319677 1.3575839E-15
4695.69630163267 1.3024124E-15
4696.776540396015 1.1480038E-15
4697.859606692738 1.4594613E-15
4698.94034312157 1.4451638000000001E-15
4700.0239083864235 1.5056926E-15
4701.105142710015 1.2755115999999998E-15
4702.189207172873 1.3999309999999999E-15
4703.270939620604 1.3882712E-15
4704.352920919464 1.3668924E-15
4705.4377343128035 1.2984119E-15
4706.520214079935 1.3183766E-15
4707.60552724629 1.339787E-15
4708.688505711337 1.4552546499999999E-15
4709.774318880954 1.2755481E-15
4710.857796273665 1.4174374999999999E-15
4711.941522918928 1.5440751E-15
4713.028086227128 1.6450589999999997E-15
4714.112312144743 1.5468114E-15
4715.199376032144 1.1389059E-15
4716.284101452125 1.25788765E-15
4717.371666149343 1.3729346E-15
4718.45689130181 1.5838428499999998E-15
4719.542366108897 1.5681084E-15
4720.63068215475 1.4320527E-15
4721.716657039566 1.5298119E-15
4722.805474472105 1.5387284E-15
4723.891949665035 1.4580842E-15
4724.981268715249 1.6443314E-15
4726.068244446787 1.3422407E-15
4727.1554702356625 1.3449823E-15
4728.2455418465115 1.2910424000000001E-15
4729.333268519793 1.1644381E-15
4730.423842326117 1.3310843E-15
4731.512070114561 1.4482949E-15
4732.60314634772 1.2794791E-15
4733.69187548219 1.4129197E-15
4734.780855077367 1.4293248999999998E-15
4735.872685085119 1.18160515E-15
4736.962166372679 1.2116211E-15
4738.0544993859985 1.3982780999999999E-15
4739.144482597071 1.4668110999999999E-15
4740.237318847692 1.3810485E-15
4741.327804213513 1.40441065E-15
4742.421143933277 1.4193588E-15
4743.512131685189 1.3411365E-15
4744.6033704174 1.3550054E-15
4745.697465475495 1.7851617999999997E-15
4746.789206940873 1.528625E-15
4747.883806048043 1.553378E-15
4748.976050478196 1.4500533E-15
4750.071153866656 1.6582301999999999E-15
4751.1639014933 1.3730919999999998E-15
4752.2569005051 1.3996602E-15
4753.352760450329 1.5319032E-15
4754.446263006255 1.3642334E-15
4755.542627813643 1.2766165E-15
4756.636634145678 1.29123335E-15
4757.733504047812 1.3028628E-15
4758.828014388046 1.3699833E-15
4759.922776518945 1.5605503E-15
4761.020404198252 1.6663291999999998E-15
4762.115670685547 1.5554135E-15
4763.213804041406 1.48611555E-15
4764.3095751174515 1.352408E-15
4765.408214382826 1.5835706999999999E-15
4766.504490280087 1.4880718E-15
4767.601018374178 1.476398E-15
4768.700416639098 1.4128282E-15
4769.797449903162 1.3249603999999999E-15
4770.897354660342 1.1920545999999999E-15
4771.99489332711 1.3853305E-15
4773.09530480989 1.2264509999999999E-15
4774.193349112202 1.5968730000000001E-15
4775.291646018162 1.4860483E-15
4776.392817724832 1.4319893E-15
4777.491620615656 1.4102855E-15
4778.593299631609 1.3580334E-15
4779.692608740404 1.7812696E-15
4780.794795299356 1.6923557E-15
4781.894610859337 1.5367888999999999E-15
4782.994679430442 1.6357615E-15
4784.0976274396035 1.4977271E-15
4785.198202811777 1.3720708E-15
4786.301658948563 1.5002454999999999E-15
4787.402741355289 1.5958921E-15
4788.506705853794 1.43062935E-15
4789.608295528664 1.6838951000000001E-15
4790.71013862279 1.5904961E-15
4791.8148657998 1.3102978E-15
4792.9172165125165 1.6029505E-15
4794.022452636814 1.4996908E-15
4795.125311201981 1.4009320999999999E-15
4796.231056508037 1.4804122E-15
4797.334423159623 1.4863764E-15
4798.438043639257 1.575311E-15
4799.544552854096 1.3957318E-15
4800.648681771162 1.5189669E-15
4801.755700754271 1.4920869E-15
4802.860338343005 1.4809901E-15
4803.967867329236 1.4808472E-15
4805.073013823984 1.2863962E-15
4806.1784145562315 1.3622337E-15
4807.286708683508 1.4483969E-15
4808.392618673348 1.385108E-15
4809.501423391203 1.3315008999999999E-15
4810.607842873252 1.4132799E-15
4811.717158416915 1.4863336E-15
4812.824087625894 1.3586028999999999E-15
4813.931271482483 1.4384574E-15
4815.041353401443 1.4142232E-15
4816.1490473371105 1.390213E-15
4817.259640670284 1.5844699999999999E-15
4818.367844920022 1.5132826E-15
4819.4789499030185 1.5931802E-15
4820.587664701929 1.3732016E-15
4821.696634559222 1.4354373E-15
4822.808507153757 1.5085679E-15
4823.917987912937 1.4857889E-15
4825.030372746649 1.1608937E-15
4826.14036464309 1.4461878E-15
4827.253261951967 1.3416884E-15
4828.363765221148 1.2105323E-15
4829.477175241288 1.0731255E-15
4830.588190118799 1.3726717E-15
4831.699460583821 1.5567391E-15
4832.813639807945 1.4226661E-15
4833.9254222347445 1.4658299E-15
4835.040114760708 1.4351779E-15
4836.152409385144 1.29374485E-15
4837.267615449427 1.3490949999999999E-15
4838.380422507469 1.4695479E-15
4839.493485565313 1.4004772000000001E-15
4840.6094620743825 1.3707034E-15
4841.723037919849 1.5174067000000001E-15
4842.8395285587685 1.4094525E-15
4843.953617428099 1.3959139E-15
4845.0706224337255 1.5240796E-15
4846.185224563271 1.4314309E-15
4847.300083105571 1.5279202E-15
4848.417859798791 1.3475208999999999E-15
4849.533231955894 1.5823797000000001E-15
4850.651523608307 1.3596085E-15
4851.767409616833 1.3423955E-15
4852.88621646568 1.5880517E-15
4854.002616562361 1.307783E-15
4855.119273485418 1.51927E-15
4856.23885326667 1.4463622E-15
4857.356024633042 1.4963810999999999E-15
4858.476120204169 1.5871678E-15
4859.5938062508585 1.5403356999999999E-15
4860.714417849485 1.3123671E-15
4861.832618813606 1.2470056E-15
4862.951077018391 1.5225806999999999E-15
4864.072462796241 1.5222611E-15
4865.19143627419 1.4479051E-15
4866.3133386739355 1.4308125499999998E-15
4867.432827662436 1.4468361E-15
4868.555246922085 1.4284903E-15
4869.675251658631 1.4885376E-15
4870.795514050795 1.5569294E-15
4871.918708738499 1.4035047E-15
4873.039487235016 1.5655362E-15
4874.16319937798 1.556822E-15
4875.284494216618 1.4608294E-15
4876.408724053234 1.5379518E-15
4877.530535471874 1.5244169E-15
4878.652604961756 1.3427117E-15
4879.7776114772705 1.351908E-15
4880.900197904034 1.5338302999999999E-15
4882.025722709517 1.4667308E-15
4883.148826311316 1.4062944E-15
4884.274869645543 1.5970542E-15
4885.398490660639 1.2959188E-15
4886.522370163272 1.4446038E-15
4887.649191429261 1.4642281E-15
4888.773588702648 1.5704255E-15
4889.90092909466 1.3425050000000001E-15
4891.025844377338 1.6151499E-15
4892.153704134535 1.5255297E-15
4893.27913766515 1.5915005E-15
4894.40483010027 1.7791523E-15
4895.533469044111 1.6119676999999999E-15
4896.659680085203 1.3987673E-15
4897.78883899247 1.5474258E-15
4898.915568878454 1.5596564E-15
4900.045247988694 1.5714382E-15
4901.172496958603 1.4381336E-15
4902.300005250657 1.3452745E-15
4903.430464804449 1.6329246999999999E-15
4904.558492539038 1.6276398E-15
4905.68947289501 1.497826E-15
4906.818020311442 1.5802148E-15
4907.949521709528 1.5676627E-15
4909.07858904722 1.6203817E-15
4910.207916125368 1.5699116E-15
4911.340199225942 1.4061685E-15
4912.47004658454 1.46279125E-15
4913.602851327402 1.4767476E-15
4914.733219206142 1.42634115E-15
4915.866545831613 1.6277802999999997E-15
4916.997434470299 1.5998592E-15
4918.131283218808 1.4202332E-15
4919.262692857354 1.3962132999999999E-15
4920.3943627752 1.4958034E-15
4921.528994847874 1.5293047E-15
4922.661186125515 1.5528439499999999E-15
4923.796340922647 1.4524931E-15
4924.929053800272 1.40348625E-15
4926.064731562681 1.5906369E-15
4927.1979662805925 1.5732761E-15
4928.331461697661 1.4347652999999999E-15
4929.467924047816 1.4208698E-15
4930.601941665687 1.4296035E-15
4931.7389275835085 1.3918532000000001E-15
4932.8734676427575 1.4975803000000001E-15
4934.010977369452 1.4677761999999999E-15
4935.146040110769 1.4824289E-15
4936.281363971778 1.6153016999999997E-15
4937.419659551839 1.7053701E-15
4938.555506456012 1.5195711E-15
4939.694326448307 1.5128377E-15
4940.830696636611 1.5385497E-15
4941.970041282737 1.4171379E-15
4943.106934996247 1.5658932E-15
4944.244090250662 1.4370972E-15
4945.384222017817 1.56202755E-15
4946.521901159119 1.6916128E-15
4947.662558184437 1.4414761E-15
4948.800761453981 1.5618055999999998E-15
4949.94194397945 1.5344399E-15
4951.0806716187 1.3350857E-15
4952.219661220747 1.413312E-15
4953.361632136952 1.4314783999999998E-15
4954.501146470968 1.4909773E-15
4955.643643492633 1.1094685E-15
4956.783682800363 1.5593183E-15
4957.926706169863 1.4660576E-15
4959.067270693162 1.5206480000000001E-15
4960.20809760183 1.7001577E-15
4961.351910633821 1.3048014E-15
4962.493263120905 1.5334993E-15
4963.637603107017 1.334169E-15
4964.779481414651 1.2554608E-15
4965.924348597652 1.3829621E-15
4967.066752968081 1.3859781E-15
4968.209420147135 1.4954093E-15
4969.3550782664315 1.4998352E-15
4970.498271871713 1.4957644999999999E-15
4971.644457795162 1.3942354E-15
4972.788178069195 1.6437239999999999E-15
4973.934892039956 1.5209348E-15
4975.079139225378 1.4472363E-15
4976.22364964336 1.2770319E-15
4977.3711558262785 1.4671237E-15
4978.5161935196675 1.5033300999999999E-15
4979.6642283581405 1.4185255E-15
4980.809793569852 1.4502503E-15
4981.9583573074315 1.3158169E-15
4983.1044502804925 1.5123900999999999E-15
4984.250806910737 1.5091761999999999E-15
4985.400164138392 1.3619023E-15
4986.547048894592 1.5397908E-15
4987.696935630577 1.36127825E-15
4988.844348756041 1.4809832999999999E-15
4989.994765244301 1.4644242E-15
4991.142706982447 1.3699176E-15
4992.2909128030815 1.5534186E-15
4993.442124061398 1.4729345E-15
4994.59085885991 1.6088883999999999E-15
4995.742600480708 1.2886682E-15
4996.891864500797 1.2846050999999999E-15
4998.044136728413 1.3566380499999998E-15
4999.193930213891 1.6173435000000001E-15
5000.34398820785 1.5850485E-15
5001.497056487568 1.3955291E-15
5002.647644312699 1.4004666999999999E-15
5003.801243810428 1.5582087E-15
5004.952361710824 1.5313849E-15
5006.106492671294 1.5451694E-15
5007.258140891163 1.5777277E-15
5008.412803559219 1.4274787E-15
5009.564982342876 1.2827104E-15
5010.717426183747 1.5576034999999999E-15
5011.872886555352 1.6414055E-15
5013.025861326555 1.4347291E-15
5014.181854018205 1.568925E-15
5015.335359964339 1.4535230999999998E-15
5016.491885221273 1.6140528E-15
5017.645922587049 1.4083817500000001E-15
5018.800225437605 1.3371111000000001E-15
5019.957549684866 1.5555413E-15
5021.112384322197 1.459314E-15
5022.27024174819 1.4299835E-15
5023.42560841729 1.4224428E-15
5024.58399926765 1.6121455999999998E-15
5025.739898213628 1.5511734999999999E-15
5026.896063072641 1.41915E-15
5028.055254202179 1.400155E-15
5029.211951705793 1.4061963E-15
5030.371676874134 1.4096711E-15
5031.528907267741 1.4003974E-15
5032.6891667209175 1.5110852E-15
5033.846930250017 1.5258376E-15
5035.004960121095 1.6329809999999998E-15
5036.166021144383 1.4957979E-15
5037.324584519273 1.3794759E-15
5038.486180442825 1.5758952000000001E-15
5039.645277567312 1.5455643E-15
5040.8074086375545 1.4403408999999999E-15
5041.967039757538 1.6432020000000002E-15
5043.126937649137 1.7097352999999997E-15
5044.289871582505 1.5464367E-15
5045.450303838512 1.53006935E-15
5046.613773534991 1.4253787000000001E-15
5047.774740401589 1.5474239E-15
5048.938746108006 1.4476531E-15
5050.1002478314895 1.4302087999999998E-15
5051.262016756918 1.5778815E-15
5052.4268266215595 1.5876471499999998E-15
5053.589130773381 1.5761367999999998E-15
5054.7544772653755 1.3496855E-15
5055.917316890169 1.4457487000000001E-15
5057.0832002567395 1.4734676999999999E-15
5058.246575601197 1.4049032E-15
5059.410218578622 1.3164816E-15
5060.576907400608 1.3676275E-15
5061.741086467802 1.4887175999999999E-15
5062.908312782775 1.5262072E-15
5064.0730281867145 1.5639245E-15
5065.240792242297 1.4504965E-15
5066.40604423007 1.5013737999999999E-15
5067.571564282532 1.51587925E-15
5068.740135092811 1.4169619999999999E-15
5069.906192099808 1.5357402E-15
5071.075301270106 1.484398E-15
5072.241895479014 1.5972693E-15
5073.411543257352 1.4834787E-15
5074.578674915658 1.6342648E-15
5075.746075071069 1.516389E-15
5076.9165309054815 1.482876E-15
5078.0844688815905 1.6402989999999998E-15
5079.255463944452 1.4072419999999998E-15
5080.423939989032 1.5546822E-15
5081.595474528764 1.3690723E-15
5082.764488889704 1.4806589999999999E-15
5083.9337721808615 1.5358368000000001E-15
5085.106116080145 1.5737178E-15
5086.27593805956 1.6669322999999998E-15
5087.448822057122 1.3710155E-15
5088.619182972969 1.5011225E-15
5089.792607317632 1.4989257E-15
5090.963507418198 1.5442143E-15
5092.134676882793 1.6212327999999998E-15
5093.308911892588 1.6025324E-15
5094.480620914401 1.6515370999999997E-15
5095.655396893707 1.4278814E-15
5096.827645721311 1.6255423E-15
5098.002962919354 1.5664072E-15
5099.1757518014365 1.4186563E-15
5100.351610467556 1.5856088E-15
5101.524939652921 1.5989497E-15
5102.698538761123 1.4619125E-15
5103.875209774134 1.4614696E-15
5105.049349558889 1.7053736E-15
5106.226562663679 1.518273E-15
5107.401243374075 1.5618862999999999E-15
5108.578998820384 1.5697855E-15
5109.754220705628 1.6048403E-15
5110.9297129491215 1.5885766E-15
5112.108282052721 1.3600657E-15
5113.284315844934 1.5006556E-15
5114.46342791476 1.6671672999999997E-15
5115.640003505184 1.3833183999999999E-15
5116.819658791383 1.5664640999999999E-15
5117.9967764296225 1.5886053E-15
5119.174164862229 1.49431925E-15
5120.35463511823 1.7023656999999999E-15
5121.532565973129 1.5892405E-15
5122.7135800712185 1.5535057E-15
5123.892053598303 1.4519685E-15
5125.073611789027 1.4063408000000001E-15
5126.252628238308 1.4630094E-15
5127.4319159187735 1.5854401E-15
5128.61429039393 1.6005307999999999E-15
5129.79412137167 1.6055917999999998E-15
5130.9770405661875 1.5923177E-15
5132.1574150915 1.4025979E-15
5133.34087925633 1.3646863E-15
5134.521797579627 1.5368109E-15
5135.702987571632 1.4503995E-15
5136.887269337644 1.3017538E-15
5138.0690035033185 1.4043784E-15
5139.253830867379 1.4656760999999999E-15
5140.436109457423 1.44238E-15
5141.621482670889 1.4382437E-15
5142.804305936119 1.4394433E-15
5143.987401308287 1.3746336E-15
5145.17359344181 1.4696338E-15
5146.357233865455 1.4609439E-15
5147.543972477131 1.4042097999999998E-15
5148.728158203358 1.4176199E-15
5149.915443544951 1.4058463E-15
5151.100174824981 1.3364347E-15
5152.2851786508845 1.3487888E-15
5153.473284233536 1.3090361E-15
5154.658833990141 1.1935357E-15
5155.847486932471 1.2603925E-15
5157.033582871286 1.3116999E-15
5158.222783425463 1.3719765999999999E-15
5159.409425798115 1.7911085E-15
5160.596341156286 1.9664946E-15
5161.786363274655 1.5875115E-15
5162.973825444168 1.3398977E-15
5164.164395805163 1.37435665E-15
5165.352405037935 1.3402452999999999E-15
5166.54352389413 1.3299085E-15
5167.7320804421925 1.244884E-15
5168.920910416126 1.368301E-15
5170.11285216178 1.312561E-15
5171.30222982912 1.3226587E-15
5172.494720701771 1.3179235E-15
5173.684646314839 1.4552417E-15
5174.877686567469 1.4374814E-15
5176.0681603787025 1.2523474E-15
5177.258908056871 1.4276778E-15
5178.452772526365 1.4219794E-15
5179.644068781426 1.4325364E-15
5180.838483263715 1.4924649000000001E-15
5182.0303283483945 1.4683058E-15
5183.22529309687 1.2748813999999999E-15
5184.417687264015 1.3519790999999999E-15
5185.610355739871 1.4768064E-15
5186.806146034755 1.3198351E-15
5187.999363972413 1.3742746999999999E-15
5189.19570516732 1.4415402999999999E-15
5190.389472819916 1.4193645999999998E-15
5191.586365168644 1.2161463E-15
5192.780682789431 1.3382413E-15
5193.978126545897 1.2967592E-15
5195.1729943882465 1.5243505000000001E-15
5196.368137108372 1.54571495E-15
5197.56640812388 1.574805E-15
5198.762101445691 1.5945150999999998E-15
5199.960924504088 1.4616417E-15
5201.157168681245 1.4813613999999998E-15
5202.356544036857 1.6734853999999997E-15
5203.55333932314 1.3771347E-15
5204.750409930605 1.4386655E-15
5205.950613879712 1.5034173E-15
5207.148235977039 1.4867873E-15
5208.348992859537 1.5809385999999999E-15
5209.547166700796 1.51079235E-15
5210.74847677142 1.4733333E-15
5211.947202610801 1.3651639E-15
5213.146204215484 1.3907038E-15
5214.3483442162105 1.5599559E-15
5215.547898200366 1.3399457E-15
5216.75059202642 1.3647513E-15
5217.950698644527 1.6859760000000002E-15
5219.153946551058 1.5981344E-15
5220.354606057714 1.4719855000000001E-15
5221.555541774513 1.3034128000000001E-15
5222.759620949906 1.2132292E-15
5223.9611099372205 1.3834788E-15
5225.16574383132 1.4220286E-15
5226.367786344041 1.4352178999999999E-15
5227.572975212403 1.5832737E-15
5228.77557150554 1.7601348999999998E-15
5229.978444454374 1.7288252E-15
5231.1844659325225 1.5100296E-15
5232.3878930443525 1.4886899E-15
5233.594470136025 1.4862737E-15
5234.798451666155 1.5010265E-15
5236.005584627322 1.3099512999999999E-15
5237.210120831172 1.3584925999999998E-15
5238.414934136994 1.4034667000000001E-15
5239.622901051031 1.5103047E-15
5240.828269413771 1.5430915000000001E-15
5242.036792837592 1.397161E-15
5243.242716512966 1.2700739E-15
5244.451796702955 1.4557180999999999E-15
5245.658275946794 1.5727968E-15
5246.865032739597 1.4287155999999999E-15
5248.074948227709 1.5102307E-15
5249.282260972795 1.432087E-15
5250.492733868397 1.419179E-15
5251.700602821893 1.649812E-15
5252.911633381785 1.6171844E-15
5254.120058799935 1.6812664E-15
5255.328762214764 1.5072388E-15
5256.540629420198 1.5773586E-15
5257.749889684117 1.6906714999999998E-15
5258.962315196199 1.6602203E-15
5260.172132565748 1.4927630999999999E-15
5261.385116641689 1.5248037E-15
5262.595491373527 1.8479884999999998E-15
5263.806144550481 2.1100799999999998E-15
5265.019966621559 1.9279991E-15
5266.231177545858 1.7145265999999999E-15
5267.445558824189 1.6484316E-15
5268.657327752787 1.5893459E-15
5269.872268495997 1.554005E-15
5271.084595685965 1.4862844E-15
5272.29720177021 1.4905553E-15
5273.51298186033 1.5103878999999999E-15
5274.726146591624 1.5125871E-15
5275.942486791054 1.5231054999999998E-15
5277.156210426764 1.37237015E-15
5278.373110993547 1.4607324E-15
5279.587393791161 1.5630229E-15
5280.804854983459 1.5914387E-15
5282.019697200582 1.4914831E-15
5283.234818890561 1.563531E-15
5284.453121171031 1.5417783999999999E-15
5285.668802666995 1.4150293E-15
5286.887666218749 1.4160920000000001E-15
5288.103907778603 1.3187854E-15
5289.3233328602155 1.4134861000000001E-15
5290.54013474198 1.4447228E-15
5291.757216547418 1.3466463E-15
5292.977484073965 1.5447773E-15
5294.195126588414 1.5209731E-15
5295.41595629163 1.5046564E-15
5296.634159773408 1.5856526E-15
5297.855551912292 1.4681862E-15
5299.074316619836 1.5234230999999998E-15
5300.2933617026 1.4842572999999999E-15
5301.515597645366 1.6398144E-15
5302.735204341621 1.5892004E-15
5303.958003367907 1.6023796E-15
5305.178171936389 1.6829205E-15
5306.401534305606 1.6303307E-15
5307.6222650051695 1.6136599E-15
5308.843276532226 1.5170512E-15
5310.067484066468 1.5407714E-15
5311.289058112956 2.1147659999999998E-15
5312.513829639029 2.5439336999999996E-15
5313.735966464101 2.6888991999999997E-15
5314.961302241835 2.9685797E-15
5316.184002104764 2.5024885E-15
5317.406983248188 1.8686672E-15
5318.633165554285 1.5977646999999999E-15
5319.856710124543 1.3629884E-15
5321.083457332246 1.2678881E-15
5322.307565588908 1.3682828999999999E-15
5323.534877958468 1.3949709000000001E-15
5324.759550161223 1.2776930999999999E-15
5325.984504098209 1.391999E-15
5327.212664361669 1.3490389E-15
5328.438182634353 1.3850668E-15
5329.666908710664 1.3333465999999999E-15
5330.892991579035 1.2709571E-15
5332.122283728867 1.3941648499999999E-15
5333.348931453034 1.6022469000000001E-15
5334.575861365898 1.4183196E-15
5335.806002777369 1.5372071999999999E-15
5337.033497936262 1.3852911E-15
5338.264206073298 1.615776E-15
5339.492266738629 1.4980753E-15
5340.72354186232 1.4111596999999999E-15
5341.952168294618 1.4508699999999998E-15
5343.181077370811 1.4055505E-15
5344.413203126087 1.3976604E-15
5345.642678360109 1.4034485999999998E-15
5346.875371755136 1.4298832E-15
5348.105413407816 1.4426906E-15
5349.338674704106 1.3096863E-15
5350.569283036392 1.2795292E-15
5351.800174468508 1.2616144E-15
5353.034287768538 1.4570849000000001E-15
5354.2657462717525 1.6095495E-15
5355.500428127195 1.5514255E-15
5356.732453962759 1.5938442E-15
5357.967704635546 1.4476274999999999E-15
5359.2002980648285 1.4155735E-15
5360.433175050609 1.5202902999999998E-15
5361.669279101506 1.4958997E-15
5362.902724073129 1.4164462999999998E-15
5364.139397596577 1.4383561E-15
5365.373410815713 1.4692862E-15
5366.610654074067 1.5587046E-15
5367.845235802509 1.5547625E-15
5369.080101544855 1.4993389E-15
5370.318199557903 1.5052889999999998E-15
5371.553634202312 1.4813147E-15
5372.792302606528 1.6208075E-15
5374.028306415092 1.42924185E-15
5375.267545473254 1.3938711E-15
5376.504118708187 1.3842143E-15
5377.743928683196 1.3323727E-15
5378.981071606831 1.3341216E-15
5380.218499133571 1.4648499E-15
5381.459165636503 1.5362723E-15
5382.697163245516 1.5801859999999999E-15
5383.938401322918 1.4767953999999999E-15
5385.176969276844 1.5763557E-15
5386.4187791920385 1.4883696E-15
5387.657917753633 1.5292007E-15
5388.8973413774265 1.3469863999999999E-15
5390.14000920221 1.4249902999999999E-15
5391.38000382788 1.4080657E-15
5392.623244149142 1.5086597E-15
5393.863810039747 1.3011148E-15
5395.1076231212355 1.4070918E-15
5396.348760539958 1.2885489E-15
5397.590183480712 1.5625726E-15
5398.834855855686 1.4099190999999998E-15
5400.076850719402 1.327595E-15
5401.322096514348 1.5874440999999999E-15
5402.564663564508 1.4713812E-15
5403.810483043603 1.48540325E-15
5405.053622543814 1.6267203999999999E-15
5406.297048026632 1.6494081E-15
5407.543728185341 1.6147317999999998E-15
5408.78772651369 1.5650095E-15
5410.034981017357 1.5001053999999999E-15
5411.279552455147 1.4232946E-15
5412.527381568371 1.3658299E-15
5413.772526379632 1.52927065E-15
5415.017957634821 1.4986473999999999E-15
5416.266648816023 1.4504671E-15
5417.5126538408 1.4030086E-15
5418.761920293438 1.2865201E-15
5420.00849935214 1.4661503E-15
5421.25834134124 1.2982509E-15
5422.505494698323 1.3833116E-15
5423.752934961397 1.3517764E-15
5425.003640409078 1.6335081E-15
5426.2516553672895 1.469128E-15
5427.502937014378 1.2200582E-15
5428.7515269324895 1.7246476999999998E-15
5430.00338504444 1.4726504E-15
5431.252550187334 1.5836330999999999E-15
5432.502002699028 1.3503778E-15
5433.754725662407 1.4447190000000001E-15
5435.00475379628 1.6137238E-15
5436.258053888534 1.3690396E-15
5437.508657909777 1.3598487E-15
5438.762535396789 1.3193320999999999E-15
5440.013715570711 1.388911E-15
5441.265183576988 1.3800167999999999E-15
5442.519927310522 1.409845E-15
5443.771971867516 1.4800214E-15
5445.0272936608935 1.2709948E-15
5446.279915034222 1.5221944E-15
5447.535815153754 1.5544420000000001E-15
5448.7890136091555 1.5129421999999999E-15
5450.042500361214 1.3869017E-15
5451.299268124612 1.4261547E-15
5452.553332357424 1.34241295E-15
5453.810679113135 1.3566169999999999E-15
5455.065321092744 1.2323881999999998E-15
5456.32324710751 1.2830298000000001E-15
5457.578467100084 1.2202671E-15
5458.833975854367 1.2440331E-15
5460.092770912597 1.4407374E-15
5461.348858079169 1.4081849999999998E-15
5462.6082330636855 1.3224022E-15
5463.864898909019 1.4186984E-15
5465.124854086995 1.4585833E-15
5466.382098877687 1.6149280000000002E-15
5467.639632895892 1.2431338E-15
5468.900458519188 1.3361596999999999E-15
