# Wavelength Flux
3.250485578588953103e+03 6.865041508387925021e-16
3.252494997879693074e+03 1.396251927413204599e-15
3.254504410277249008e+03 1.933422978420507369e-16
3.256513815765678373e+03 6.078609731805750566e-16
3.258523214329039547e+03 -1.373671833992595199e-15
3.260532605951389087e+03 7.330568366208021965e-16
3.262541990616785370e+03 1.551405929582621231e-15
3.264551368309285408e+03 1.423379134754737648e-15
3.266560739012948034e+03 -1.221516778542546459e-16
3.268570102711829804e+03 3.319876191098000817e-16
3.270579459389989097e+03 6.285671733363513102e-16
3.272588809031483379e+03 1.501274696150856730e-16
3.274598151620370118e+03 7.311010173105405601e-16
3.276607487140706780e+03 -5.704691815433727639e-16
3.278616815576551744e+03 7.104493013857768309e-16
3.280626136911962476e+03 2.982856356120665844e-16
3.282635451130995989e+03 5.883992178889161167e-16
3.284644758217710660e+03 9.111820979758891804e-16
3.286654058156163956e+03 2.217252385315186369e-16
3.288663350930413799e+03 6.574945579123386833e-17
3.290672636524517202e+03 2.284830398478042886e-16
3.292681914922532542e+03 7.530946828417222390e-16
3.294691186108516831e+03 5.958379981092333331e-16
3.296700450066528447e+03 4.075950743639280967e-16
3.298709706780624401e+03 1.238343299948459102e-15
3.300718956234862617e+03 8.947514920615127721e-16
3.302728198413301016e+03 2.039442683657350430e-16
3.304737433299996610e+03 3.781244026698012401e-16
3.306746660879008232e+03 2.901200333944124792e-16
3.308755881134391984e+03 6.664397736929202726e-16
3.310765094050207153e+03 7.642548139359765863e-16
3.312774299610509843e+03 6.063997216698373980e-16
3.314783497799359338e+03 7.641088116900928010e-16
3.316792688600811744e+03 7.454868527545158988e-16
3.318801871998925890e+03 4.385802721655665307e-16
3.320811047977758790e+03 8.600940404019475098e-16
3.322820216521368820e+03 6.342240282745999210e-16
3.324829377613812539e+03 8.156526752020770377e-16
3.326838531239148779e+03 5.013310040746140143e-16
3.328847677381434096e+03 9.700672821405303834e-16
3.330856816024727323e+03 5.310512695480171047e-16
3.332865947153085017e+03 6.925359778244868328e-16
3.334875070750566010e+03 8.747533108960066168e-16
3.336884186801226861e+03 8.012912582807049913e-16
3.338893295289125490e+03 3.639923207006217352e-16
3.340902396198320275e+03 2.477080878534618343e-16
3.342911489512868229e+03 6.261126855792033124e-16
3.344920575216827274e+03 5.543719047024683158e-16
3.346929653294254877e+03 1.234118850624548904e-15
3.348938723729208959e+03 5.242999442745834006e-16
3.350947786505746990e+03 1.043548036221247721e-15
3.352956841607926890e+03 3.932616527353792349e-16
3.354965889019806127e+03 8.303892812363923477e-16
3.356974928725442169e+03 6.284692327858640371e-16
3.358983960708892937e+03 3.997334476292470788e-16
3.360992984954215899e+03 1.272436666655394074e-15
3.363002001445469432e+03 7.444418163572300520e-16
3.365011010166710093e+03 1.216197511010758777e-15
3.367020011101996261e+03 1.280484089525154552e-15
3.369029004235385855e+03 5.361158383392699874e-16
3.371037989550935890e+03 1.112043212898875126e-15
3.373046967032704288e+03 8.453046563626456882e-16
3.375055936664748515e+03 1.170122566288092616e-15
3.377064898431126949e+03 1.092030241426119580e-15
3.379073852315896147e+03 1.305810560989903004e-15
3.381082798303114942e+03 1.408249731356083062e-15
3.383091736376840345e+03 1.958064770120741906e-15
3.385100666521129824e+03 1.446366823915281202e-15
3.387109588720041756e+03 1.609145185000316536e-15
3.389118502957633154e+03 1.550888000675015860e-15
3.391127409217962395e+03 1.801066330712530100e-15
3.393136307485086036e+03 2.279440319857831251e-15
3.395145197743062909e+03 2.430324252366548046e-15
3.397154079975950026e+03 2.402934801737398009e-15
3.399162954167805310e+03 2.597148654094848626e-15
3.401171820302686228e+03 2.968996062427811974e-15
3.403180678364650703e+03 2.727106114875639394e-15
3.405189528337756201e+03 3.097892724428155753e-15
3.407198370206060190e+03 3.121559567662187694e-15
3.409207203953621047e+03 3.404483831570471937e-15
3.411216029564495784e+03 3.257613032802308008e-15
3.413224847022742324e+03 2.668919197767757274e-15
3.415233656312418134e+03 2.531895160880405912e-15
3.417242457417581136e+03 2.041674411249908193e-15
3.419251250322288797e+03 1.932778573328184519e-15
3.421260035010599040e+03 1.867902768771810362e-15
3.423268811466569332e+03 2.127569529794767643e-15
3.425277579674257595e+03 1.778333191143274480e-15
3.427286339617721296e+03 1.622464595713091704e-15
3.429295091281017903e+03 1.628781281243195462e-15
3.431303834648205338e+03 1.705305927079432455e-15
3.433312569703341069e+03 1.352438757247442207e-15
3.435321296430483017e+03 1.313569731769906484e-15
3.437330014813689104e+03 1.297937497993299180e-15
3.439338724837016343e+03 1.043724795241026245e-15
3.441347426484522657e+03 7.729864528563676296e-16
3.443356119740265967e+03 6.015612668403340259e-16
3.445364804588303741e+03 7.281725579999331937e-16
3.447373481012693446e+03 8.909213091154526830e-16
3.449382148997493005e+03 7.085639272973987303e-16
3.451390808526759884e+03 9.341017913230773190e-16
3.453399459584552460e+03 8.024527584798908210e-16
3.455408102154927292e+03 1.292291708315983156e-15
3.457416736221942756e+03 9.357612907372976123e-16
3.459425361769656320e+03 7.810313613826848698e-16
3.461433978782125905e+03 1.246094469138374648e-15
3.463442587243408980e+03 1.057336531500962265e-15
3.465451187137563011e+03 1.191281973732037778e-15
3.467459778448645920e+03 9.289659997717331541e-16
3.469468361160715176e+03 1.007893747750368290e-15
3.471476935257829155e+03 1.195184194071118711e-15
3.473485500724044414e+03 9.741501488336039083e-16
3.475494057543419331e+03 1.081286319329525755e-15
3.477502605700011372e+03 1.002545186841982690e-15
3.479511145177878461e+03 1.083603266033729740e-15
3.481519675961078065e+03 1.091239120537874473e-15
3.483528198033667650e+03 7.991359065005108193e-16
3.485536711379705139e+03 9.723348732138742283e-16
3.487545215983247999e+03 1.040716140579398793e-15
3.489553711828354608e+03 9.408423094188164884e-16
3.491562198899081523e+03 8.180889537038322490e-16
3.493570677179487120e+03 7.568701733748444550e-16
3.495579146653628868e+03 6.654748300152191604e-16
3.497587607305564234e+03 6.113557027926207772e-16
3.499596059119351594e+03 6.450847813395376348e-16
3.501604502079047961e+03 4.890282456494050894e-16
3.503612936168711258e+03 6.294239114588011929e-16
3.505621361372398951e+03 6.450996434064139357e-16
3.507629777674168963e+03 5.882778049893271724e-16
3.509638185058078761e+03 7.796564476077448712e-16
3.511646583508186268e+03 6.616687132968011813e-16
3.513654973008548950e+03 6.256913467370657683e-16
3.515663353543224275e+03 6.344379181010295650e-16
3.517671725096270620e+03 7.367786601849865589e-16
3.519680087651744543e+03 7.554656940357792729e-16
3.521688441193704875e+03 4.871584578768709940e-16
3.523696785706208630e+03 6.383472527855183546e-16
3.525705121173313728e+03 6.932999798303693151e-16
3.527713447579077638e+03 6.631947104311643273e-16
3.529721764907558281e+03 6.989816245831979192e-16
3.531730073142812671e+03 7.842948517832023117e-16
3.533738372268899184e+03 5.358858977013388644e-16
3.535746662269875742e+03 8.146308334984059625e-16
3.537754943129798903e+03 6.255303022331185687e-16
3.539763214832727044e+03 6.919729453303507322e-16
3.541771477362718088e+03 5.573131873032741592e-16
3.543779730703829046e+03 7.222767371660348187e-16
3.545787974840118295e+03 6.292508442556361401e-16
3.547796209755642849e+03 8.456707175319212197e-16
3.549804435434461084e+03 5.623318099757280102e-16
3.551812651860630012e+03 6.792207118377354836e-16
3.553820859018207102e+03 6.327747722854176596e-16
3.555829056891250730e+03 6.158613114323518772e-16
3.557837245463818817e+03 6.491476384995041599e-16
3.559845424719967923e+03 4.636086238059449357e-16
