# Wavelength Flux
5.030280918807224225e+03 3.891394234031622691e-16
5.038268870871484069e+03 2.742210111469532320e-16
5.046256485370928203e+03 3.864646155441977463e-16
5.054243761285249093e+03 3.070368231534651442e-16
5.062230697594135563e+03 2.757861709946609005e-16
5.070217293277280987e+03 3.224110382841829181e-16
5.078203547314374191e+03 3.666835298728931891e-16
5.086189458685106729e+03 2.673706386749032298e-16
5.094175026369169245e+03 2.831142283107299611e-16
5.102160249346252385e+03 3.615426081046191154e-16
5.110145126596047703e+03 3.546945142432018794e-16
5.118129657098244934e+03 4.770697098218741550e-16
5.126113839832536542e+03 3.782341205492314704e-16
5.134097673778612261e+03 3.093048921250130691e-16
5.142081157916162738e+03 2.093177659076226084e-16
5.150064291224878616e+03 3.440128644259857762e-16
5.158047072684452360e+03 3.635619484830111894e-16
5.166029501274571885e+03 4.056240223563314072e-16
5.174011575974931475e+03 2.736124176781850233e-16
5.181993295765219045e+03 2.413193592061069131e-16
5.189974659625127060e+03 3.798943488921975544e-16
5.197955666534345255e+03 2.614337373647605536e-16
5.205936315472565184e+03 3.579421169518621376e-16
5.213916605419479311e+03 3.716418398537781963e-16
5.221896535354774642e+03 2.608837307340024627e-16
5.229876104258144551e+03 3.532365018379385610e-16
5.237855311109279683e+03 2.556504675848972475e-16
5.245834154887870682e+03 2.634490372136578359e-16
5.253812634573607284e+03 2.108257609709583423e-16
5.261790749146181952e+03 3.184711044571121119e-16
5.269768497585284422e+03 3.643642824816000524e-16
5.277745878870606248e+03 4.370151417312865396e-16
5.285722891981837165e+03 3.651045763154341098e-16
5.293699535898669637e+03 3.684358684994234924e-16
5.301675809600794310e+03 3.691204591576881840e-16
5.309651712067900007e+03 4.452797737467639456e-16
5.317627242279679194e+03 4.173834162192461256e-16
5.325602399215822516e+03 4.074989615758779023e-16
5.333577181856019706e+03 3.755478175267144364e-16
5.341551589179963230e+03 4.345146863614035569e-16
5.349525620167343732e+03 4.576407450743458423e-16
5.357499273797850037e+03 4.192525054671728958e-16
5.365472549051175520e+03 4.410179474396049967e-16
5.373445444907009005e+03 4.267686012832514102e-16
5.381417960345042957e+03 3.898250570702036492e-16
5.389390094344968020e+03 3.059383163092050512e-16
5.397361845886473020e+03 3.445221360780944738e-16
5.405333213949250421e+03 3.254985795945236440e-16
5.413304197512991777e+03 2.849828457230012045e-16
5.421274795557386824e+03 2.428973991455492424e-16
5.429245007062125296e+03 2.885425601692924921e-16
5.437214831006900567e+03 2.993794057062392172e-16
5.445184266371401463e+03 3.248855961611957525e-16
5.453153312135319538e+03 3.243068620997600908e-16
5.461121967278345437e+03 2.183164156445703277e-16
5.469090230780169804e+03 2.139703571972046051e-16
5.477058101620484194e+03 2.659755892786797288e-16
5.485025578778979252e+03 3.459292744625429663e-16
5.492992661235344713e+03 2.486067851516659517e-16
5.500959347969273040e+03 2.979707344391197524e-16
5.508925637960453969e+03 2.708390229580649111e-16
5.516891530188579054e+03 3.040657435808072882e-16
5.524857023633338031e+03 2.939040672651322558e-16
5.532822117274421544e+03 3.093098274754448530e-16
5.540786810091522966e+03 3.303234339111011586e-16
5.548751101064330214e+03 3.590251379306302207e-16
5.556714989172534843e+03 3.240023978614827908e-16
5.564678473395829315e+03 2.493660863905015624e-16
5.572641552713902456e+03 2.901271259891405287e-16
5.580604226106446731e+03 2.423501910639084508e-16
5.588566492553150965e+03 2.140138333473781643e-16
5.596528351033708532e+03 2.456259252175820901e-16
5.604489800527808256e+03 3.300763101275066992e-16
5.612450840015140784e+03 3.259725363241341763e-16
5.620411468475397669e+03 2.674087775266561659e-16
5.628371684888270465e+03 3.396498513246830733e-16
5.636331488233448908e+03 1.483599269286650459e-16
5.644290877490624553e+03 2.692493346633022424e-16
5.652249851639488043e+03 2.257056000741371250e-16
5.660208409659729114e+03 1.985673980769882640e-16
5.668166550531039320e+03 3.304033097554438012e-16
5.676124273233110216e+03 2.857203675016330596e-16
5.684081576745633356e+03 2.293226770776223335e-16
5.692038460048297566e+03 2.877626552428646655e-16
5.699994922120793490e+03 2.823591719117368265e-16
5.707950961942813592e+03 2.857652357212117706e-16
5.715906578494046698e+03 3.401655371414013633e-16
5.723861770754187091e+03 2.722162741796240464e-16
5.731816537702921778e+03 2.167537601457182240e-16
5.739770878319943222e+03 1.826450476222449665e-16
5.747724791584942977e+03 2.617949791616389119e-16
5.755678276477610780e+03 1.377847689899403242e-16
5.763631331977637274e+03 2.649624748163210040e-16
5.771583957064714014e+03 2.201454832199963928e-16
5.779536150718531644e+03 3.130072001923375448e-16
5.787487911918780810e+03 2.594499229748947773e-16
5.795439239645153066e+03 2.531198737508174888e-16
5.803390132877338146e+03 3.207520678606568107e-16
5.811340590595027606e+03 2.756167375647901081e-16
5.819290611777912090e+03 3.087149959100885912e-16
5.827240195405682243e+03 1.791646138367429420e-16
5.835189340458028710e+03 2.683663892897964349e-16
5.843138045914642134e+03 3.733071967569163553e-16
5.851086310755214981e+03 3.457237216907370272e-16
5.859034133959436076e+03 2.474512923963889100e-16
5.866981514506996973e+03 2.922604412926192552e-16
5.874928451377589226e+03 2.779396544510998330e-16
5.882874943550903481e+03 2.761736704543292911e-16
5.890820990006628563e+03 3.433259037602402996e-16
5.898766589724457845e+03 3.356282905936250345e-16
5.906711741684081062e+03 2.565015193604235262e-16
5.914656444865187950e+03 2.299229904342705916e-16
5.922600698247471882e+03 2.349238569404755784e-16
5.930544500810621685e+03 2.199758154097074748e-16
5.938487851534328911e+03 2.353231128049159183e-16
5.946430749398283297e+03 2.254003155703213061e-16
5.954373193382178215e+03 2.299612750149874309e-16
5.962315182465701582e+03 3.256895391694961205e-16
5.970256715628545862e+03 2.787676944324497941e-16
5.978197791850402609e+03 1.789139409547993131e-16
5.986138410110959740e+03 3.245618051374167227e-16
5.994078569389911536e+03 2.761899301629916497e-16
6.002018268666946824e+03 3.191284780194063320e-16
6.009957506921757158e+03 2.047926890238874574e-16
6.017896283134032274e+03 2.522178625616378190e-16
6.025834596283463725e+03 2.851604790071403998e-16
6.033772445349741247e+03 2.931383290488774782e-16
6.041709829312559123e+03 2.451135806944511162e-16
6.049646747151604359e+03 1.426781261110245750e-16
6.057583197846569419e+03 2.184187451014556095e-16
6.065519180377144949e+03 2.223146278410530793e-16
6.073454693723022501e+03 2.429449476280013653e-16
6.081389736863890903e+03 2.270329270931216464e-16
6.089324308779442617e+03 2.433517681934209901e-16
6.097258408449368289e+03 2.314294133102087661e-16
6.105192034853358564e+03 1.065185164744564168e-16
6.113125186971104085e+03 1.357540340981544919e-16
6.121057863782296408e+03 2.188966927554255152e-16
6.128990064266625268e+03 2.212965903144126320e-16
6.136921787403781309e+03 2.262888635227465601e-16
6.144853032173456086e+03 1.981837966158742348e-16
6.152783797555341152e+03 2.651690110790946735e-16
6.160714082529126244e+03 2.421370415497636103e-16
6.168643886074502916e+03 1.926781924386734229e-16
6.176573207171160902e+03 2.217107178728217543e-16
6.184502044798791758e+03 2.297629727368428329e-16
6.192430397937087037e+03 3.106446032301310141e-16
