# Wavelength Flux
4.592454822747806247e+03 4.493882979469593220e-16
4.598458506557579312e+03 4.538801194256410931e-16
4.604462032052959330e+03 4.629871402964484828e-16
4.610465398803502467e+03 4.017317986586681926e-16
4.616468606378767618e+03 4.319097384824869616e-16
4.622471654348310039e+03 4.424968962523624496e-16
4.628474542281687718e+03 4.394141856912668904e-16
4.634477269748456820e+03 4.328060272864060013e-16
4.640479836318176240e+03 3.925770474182424561e-16
4.646482241560401235e+03 4.194201691449326501e-16
4.652484485044689791e+03 4.429087352995008182e-16
4.658486566340598984e+03 4.171997120833612467e-16
4.664488485017685889e+03 4.608177890030621070e-16
4.670490240645506674e+03 4.615426893758871831e-16
4.676491832793619324e+03 4.482904570261811987e-16
4.682493261031580914e+03 4.229874121629081180e-16
4.688494524928947612e+03 4.152518049503768164e-16
4.694495624055278313e+03 4.152707716063778736e-16
4.700496557980127363e+03 3.905861648979323962e-16
4.706497326273054568e+03 4.081502167659982039e-16
4.712497928503615185e+03 3.715989007444753647e-16
4.718498364241366289e+03 3.834241067753933206e-16
4.724498633055866776e+03 3.802249796907567475e-16
4.730498734516671902e+03 3.889887140566030881e-16
4.736498668193339654e+03 3.546424888733219110e-16
4.742498433655426197e+03 3.625800887567232156e-16
4.748498030472489518e+03 3.627340305490056699e-16
4.754497458214085782e+03 3.379416859242783629e-16
4.760496716449773885e+03 3.438124161970779531e-16
4.766495804749108174e+03 3.327931173639601094e-16
4.772494722681647545e+03 3.820570429700363903e-16
4.778493469816949073e+03 3.485599719429577470e-16
4.784492045724568925e+03 3.405201178030018562e-16
4.790490449974065086e+03 3.226103954491391477e-16
4.796488682134993724e+03 3.318733933735407722e-16
4.802486741776912822e+03 3.377670924158067441e-16
4.808484628469378549e+03 3.444012884518098383e-16
4.814482341781947980e+03 3.535863152531752593e-16
4.820479881284179100e+03 3.478278735225641652e-16
4.826477246545628986e+03 3.572007639765520037e-16
4.832474437135853805e+03 3.465090512972680596e-16
4.838471452624410631e+03 3.483775554444950162e-16
4.844468292580857451e+03 3.306778831304586884e-16
4.850464956574750431e+03 3.278883316168428961e-16
4.856461444175647557e+03 3.242840370599505876e-16
4.862457754953104086e+03 3.341407815446709049e-16
4.868453888476679822e+03 3.440448428015584314e-16
4.874449844315930022e+03 3.257808509592543039e-16
4.880445622040411763e+03 3.514930376570260306e-16
4.886441221219682120e+03 3.206984456038210554e-16
4.892436641423299079e+03 3.492111799684118332e-16
4.898431882220818807e+03 3.247252423232572641e-16
4.904426943181798379e+03 3.428331663516934529e-16
4.910421823875795781e+03 3.634519989772360225e-16
4.916416523872367179e+03 3.197151832258151182e-16
4.922411042741068741e+03 3.495155799248809813e-16
4.928405380051460270e+03 3.312694558232684605e-16
4.934399535373097024e+03 3.420419793135006218e-16
4.940393508275535169e+03 3.267873364155267010e-16
4.946387298328333600e+03 3.391435686652270577e-16
4.952380905101048484e+03 3.443884086288989073e-16
4.958374328163237806e+03 3.279462845797275119e-16
4.964367567084457733e+03 3.445570124658010727e-16
4.970360621434265340e+03 3.231367393445432699e-16
4.976353490782217705e+03 3.410859276346203760e-16
4.982346174697871902e+03 3.231001675035164300e-16
4.988338672750784099e+03 3.346483520761520618e-16
4.994330984510514099e+03 3.248713964889181969e-16
5.000323109546617161e+03 3.340129011761092216e-16
5.006315047428649450e+03 3.237624550248689001e-16
5.012306797726169862e+03 3.436762750019270645e-16
5.018298360008734562e+03 3.310869191355561959e-16
5.024289733845900628e+03 3.342450573012494142e-16
5.030280918807224225e+03 3.335584231277635065e-16
5.036271914462264249e+03 3.235270036195936507e-16
5.042262720380576866e+03 3.082808677996742987e-16
5.048253336131720062e+03 3.324573493683137298e-16
5.054243761285249093e+03 3.200322008829861555e-16
5.060233995410721946e+03 3.251600090418808430e-16
5.066224038077695695e+03 3.112260021032902921e-16
5.072213888855727419e+03 3.159207809028152369e-16
5.078203547314374191e+03 3.317358075022909094e-16
5.084193013023193089e+03 2.990941304645317788e-16
5.090182285551740279e+03 3.147603083006134583e-16
5.096171364469575565e+03 3.367255690468813034e-16
5.102160249346252385e+03 3.148236343993075086e-16
5.108148939751330545e+03 3.058513447228632879e-16
5.114137435254366210e+03 3.168905154252180805e-16
5.120125735424915547e+03 3.150712403549062864e-16
5.126113839832536542e+03 3.076748738438659558e-16
5.132101748046787179e+03 2.979887917593730649e-16
5.138089459637221807e+03 3.236008142290177631e-16
5.144076974173401140e+03 3.164815074015513344e-16
5.150064291224878616e+03 3.204374586316301397e-16
5.156051410361214039e+03 3.279962855063983455e-16
5.162038331151963575e+03 3.257557867231555775e-16
5.168025053166683392e+03 3.208566467513372905e-16
5.174011575974931475e+03 3.073549574041791362e-16
5.179997899146264899e+03 3.182605390748627521e-16
5.185984022250239832e+03 3.203212326944864297e-16
5.191969944856415168e+03 3.069041799147194071e-16
5.197955666534345255e+03 2.956693255055470859e-16
5.203941186853589898e+03 3.335786608059063983e-16
5.209926505383705262e+03 3.167197635052090560e-16
5.215911621694247515e+03 3.182598360143387485e-16
5.221896535354774642e+03 3.190535285060415438e-16
5.227881245934842809e+03 3.100954148616002087e-16
5.233865753004010912e+03 3.042570288071838174e-16
5.239850056131834208e+03 3.005567774393028087e-16
5.245834154887870682e+03 3.178335918131178789e-16
5.251818048841676500e+03 3.068377097310152838e-16
5.257801737562809649e+03 3.062909024557157928e-16
5.263785220620826294e+03 3.253384863415048117e-16
5.269768497585284422e+03 3.238794490164932866e-16
5.275751568025741108e+03 3.313941673426004926e-16
5.281734431511752518e+03 3.388212567457223346e-16
5.287717087612876639e+03 3.624636217357720314e-16
5.293699535898669637e+03 3.536176190813066412e-16
5.299681775938690407e+03 3.638150500478690334e-16
5.305663807302493296e+03 3.745494105538595865e-16
5.311645629559638110e+03 3.632303777331414495e-16
5.317627242279679194e+03 3.900876670644274635e-16
5.323608645032174536e+03 4.005958329180099511e-16
5.329589837386683939e+03 3.974111578322730663e-16
5.335570818912759933e+03 4.410498140420355892e-16
5.341551589179963230e+03 4.689454935790898144e-16
5.347532147757849089e+03 4.744910624882265971e-16
5.353512494215974584e+03 4.439646940945592706e-16
5.359492628123898612e+03 4.107401305043893016e-16
5.365472549051175520e+03 4.168677568562885813e-16
5.371452256567363293e+03 3.846016246913388744e-16
5.377431750242019916e+03 3.813314543937733220e-16
5.383411029644703376e+03 3.645837373107786636e-16
5.389390094344968020e+03 3.479593309952203215e-16
5.395368943912371833e+03 3.706747630855458087e-16
5.401347577916471892e+03 3.229087561878518934e-16
5.407325995926827090e+03 3.173744018813644451e-16
5.413304197512991777e+03 3.295035212465696747e-16
5.419282182244523938e+03 3.051640172014072028e-16
5.425259949690982467e+03 3.047064020619406406e-16
5.431237499421921711e+03 3.111694837544934306e-16
5.437214831006900567e+03 3.191483313942393944e-16
5.443191944015474292e+03 2.910432968431677763e-16
5.449168838017201779e+03 2.867524081197830514e-16
5.455145512581640105e+03 2.936655241089258591e-16
5.461121967278345437e+03 2.859274200821264499e-16
5.467098201676874851e+03 2.954302431971365532e-16
5.473074215346785422e+03 2.835069710400889438e-16
5.479050007857634228e+03 2.807100619742765854e-16
5.485025578778979252e+03 2.933540892237996490e-16
5.491000927680375753e+03 2.861082598199871148e-16
5.496976054131382625e+03 2.786598899339302329e-16
5.502950957701556035e+03 2.730379062756079807e-16
5.508925637960453969e+03 2.742737473319352878e-16
5.514900094477632592e+03 2.733763504338462165e-16
5.520874326822648072e+03 2.776270654190215869e-16
5.526848334565059304e+03 2.715331721569689307e-16
5.532822117274421544e+03 2.654305321319646940e-16
5.538795674520293687e+03 2.715110617125861656e-16
5.544769005872232810e+03 2.632452768652016084e-16
5.550742110899793261e+03 2.652968790042593969e-16
5.556714989172534843e+03 2.765129362150477372e-16
5.562687640260013723e+03 2.747447002866988202e-16
5.568660063731787886e+03 2.736811230019261980e-16
5.574632259157412591e+03 2.708624156163993320e-16
5.580604226106446731e+03 2.684732647084749299e-16
5.586575964148445564e+03 2.779428170221397380e-16
5.592547472852967985e+03 2.611877110438857600e-16
5.598518751789569251e+03 2.658573854341294561e-16
5.604489800527808256e+03 2.667562149154474338e-16
5.610460618637240259e+03 2.682915099848267450e-16
5.616431205687422334e+03 2.598655779280810676e-16
5.622401561247914287e+03 2.698830456752766725e-16
5.628371684888270465e+03 2.645604901288596540e-16
5.634341576178048854e+03 2.666186902912227162e-16
5.640311234686805619e+03 2.646781475783122256e-16
5.646280659984100566e+03 2.652616119380225916e-16
5.652249851639488043e+03 2.715680056815562558e-16
5.658218809222525124e+03 2.698545294363114625e-16
5.664187532302770705e+03 2.696255663162614216e-16
5.670156020449780044e+03 2.590799295620143912e-16
5.676124273233110216e+03 2.546854325237455385e-16
5.682092290222321026e+03 2.382859521548624201e-16
5.688060070986966821e+03 2.553477092351870915e-16
5.694027615096605587e+03 2.573772233393966270e-16
5.699994922120793490e+03 2.496849576930060531e-16
5.705961991629088516e+03 2.610465305555570727e-16
5.711928823191047741e+03 2.438617263519080271e-16
5.717895416376228241e+03 2.555672762893840550e-16
5.723861770754187091e+03 2.493371908653453461e-16
5.729827885894480460e+03 2.429870463521598730e-16
5.735793761366665422e+03 2.581234073825169859e-16
5.741759396740300872e+03 2.612909655793619072e-16
5.747724791584942977e+03 2.497386525317195916e-16
5.753689945470147904e+03 2.590768431465108443e-16
5.759654857965473639e+03 2.438521535626461416e-16
5.765619528640476346e+03 2.588180588304517206e-16
5.771583957064714014e+03 2.572721135814412816e-16
5.777548142807743716e+03 2.454988979937201808e-16
5.783512085439122529e+03 2.664780277604413465e-16
5.789475784528406621e+03 2.640444228258000366e-16
5.795439239645153066e+03 2.691311746557265883e-16
5.801402450358920760e+03 2.599994699318221354e-16
5.807365416239264960e+03 2.615907110818988163e-16
5.813328136855742741e+03 2.618755537210288755e-16
5.819290611777912090e+03 2.655631326378164142e-16
5.825252840575329174e+03 2.601184199195264876e-16
5.831214822817551976e+03 2.660710302988005571e-16
5.837176558074137574e+03 2.505381494673386958e-16
5.843138045914642134e+03 2.564694984919785822e-16
5.849099285908623642e+03 2.729025597517587256e-16
5.855060277625639173e+03 2.711460408359505777e-16
5.861021020635243985e+03 2.633593983438050809e-16
5.866981514506996973e+03 2.528250967999956017e-16
5.872941758810455212e+03 2.654462211758658540e-16
5.878901753115174870e+03 2.620707721212968164e-16
5.884861496990713931e+03 2.612516222831359336e-16
5.890820990006628563e+03 2.624535792226306300e-16
5.896780231732476750e+03 2.649409406000703685e-16
5.902739221737813750e+03 2.606690856511264031e-16
5.908697959592198458e+03 2.733222478111800499e-16
5.914656444865187950e+03 2.678805598101710007e-16
5.920614677126338393e+03 2.566500215951833803e-16
5.926572655945207771e+03 2.627616672846313582e-16
5.932530380891352252e+03 2.518134129046599773e-16
5.938487851534328911e+03 2.589606309183722492e-16
5.944445067443694825e+03 2.528634584220615477e-16
5.950402028189007979e+03 2.485627160485629322e-16
5.956358733339824539e+03 2.486260950505583144e-16
5.962315182465701582e+03 2.393324534394470940e-16
5.968271375136197094e+03 2.557550918016176784e-16
5.974227310920867239e+03 2.444911411931078411e-16
5.980182989389269096e+03 2.492023256062315810e-16
5.986138410110959740e+03 2.489719288669405222e-16
5.992093572655498065e+03 2.452732467269237546e-16
5.998048476592438419e+03 2.387368916077809391e-16
6.004003121491338788e+03 2.494895674907560946e-16
6.009957506921757158e+03 2.533282016525606454e-16
6.015911632453249695e+03 2.438433418597373894e-16
6.021865497655372565e+03 2.457637867726969506e-16
6.027819102097684663e+03 2.375435165375530808e-16
6.033772445349741247e+03 2.402750936580693818e-16
6.039725526981102121e+03 2.345282001362299827e-16
6.045678346561322542e+03 2.460278475663760575e-16
6.051630903659959586e+03 2.338160636336420696e-16
6.057583197846569419e+03 2.466733185395158048e-16
6.063535228690710937e+03 2.334819906757972051e-16
6.069486995761940307e+03 2.458139345885464479e-16
6.075438498629814603e+03 2.423376571701332639e-16
6.081389736863890903e+03 2.322293776316875511e-16
6.087340710033726282e+03 2.373049923355061017e-16
6.093291417708878726e+03 2.377311300370438857e-16
6.099241859458903491e+03 2.473198801601350319e-16
6.105192034853358564e+03 2.334754825857345611e-16
6.111141943461801020e+03 2.419708734597745289e-16
6.117091584853787936e+03 2.159419781223128718e-16
6.123040958598877296e+03 2.379078744149877464e-16
6.128990064266625268e+03 2.436608359375291352e-16
6.134938901426587108e+03 2.269170840015001766e-16
6.140887469648323531e+03 2.321265989304691965e-16
6.146835768501388884e+03 2.230257212433802032e-16
6.152783797555341152e+03 2.368789037621619333e-16
6.158731556379738322e+03 2.404955282840932072e-16
6.164679044544134740e+03 2.242719466199298512e-16
6.170626261618090211e+03 2.315467520529295776e-16
6.176573207171160902e+03 2.402253967836192413e-16
6.182519880772903889e+03 2.349723560419730108e-16
6.188466281992876247e+03 2.320172906662453125e-16
6.194412410400633235e+03 2.312500077273650556e-16
6.200358265565735564e+03 2.313948145942590273e-16
6.206303847057737585e+03 2.102016894730963429e-16
6.212249154446197281e+03 2.212976626194997497e-16
6.218194187300670819e+03 2.355148809217401997e-16
6.224138945190718005e+03 1.989599775003634546e-16
6.230083427685892275e+03 2.274803836130694063e-16
6.236027634355752525e+03 2.339190755861565201e-16
6.241971564769855831e+03 2.402599461042002061e-16
6.247915218497759270e+03 2.338561461152230368e-16
6.253858595109019006e+03 2.281006639699128032e-16
6.259801694173193027e+03 2.289622675026155797e-16
6.265744515259838408e+03 2.202577989136331765e-16
6.271687057938512226e+03 2.231174981751968677e-16
6.277629321778770645e+03 2.225071197737748246e-16
6.283571306350171653e+03 2.298614281528767086e-16
6.289513011222272326e+03 2.141719355632222405e-16
6.295454435964628829e+03 2.142371771894847462e-16
6.301395580146800057e+03 2.206098302020945582e-16
6.307336443338340359e+03 2.138995452087637485e-16
6.313277025108808630e+03 2.123939783334750912e-16
6.319217325027761945e+03 2.253941883801350067e-16
6.325157342664757380e+03 2.221256381585168942e-16
6.331097077589351102e+03 2.230478473841409737e-16
6.337036529371101096e+03 2.198189969623728766e-16
6.342975697579563530e+03 2.269204934796468239e-16
6.348914581784296388e+03 2.324950026138454415e-16
6.354853181554855837e+03 2.427176297120622300e-16
6.360791496460800772e+03 2.260097912049747151e-16
6.366729526071685541e+03 2.244678345890993370e-16
6.372667269957069038e+03 2.359357412065643045e-16
6.378604727686508340e+03 2.326136037353260918e-16
6.384541898829558704e+03 2.369229971619794770e-16
6.390478782955780844e+03 2.379681049487779750e-16
6.396415379634727287e+03 2.263361712651657472e-16
