# Wavelength Flux
3.250485578588953103e+03 9.626138159503519542e-16
3.252494997879693074e+03 1.388071705935539908e-15
3.254504410277249008e+03 1.865423949756448885e-16
3.256513815765678373e+03 4.969405876836147098e-16
3.258523214329039547e+03 -1.230776900888089766e-15
3.260532605951389087e+03 6.978186152793621918e-16
3.262541990616785370e+03 1.385054163501310745e-15
3.264551368309285408e+03 1.150072930776069166e-15
3.266560739012948034e+03 -1.811078349043447173e-17
3.268570102711829804e+03 2.047137275060719085e-16
3.270579459389989097e+03 5.467473367634010764e-16
3.272588809031483379e+03 4.438629167198567430e-16
3.274598151620370118e+03 7.297630691959626821e-16
3.276607487140706780e+03 -7.359194402261610349e-16
3.278616815576551744e+03 8.710274215273490447e-16
3.280626136911962476e+03 -1.532233459117179469e-16
3.282635451130995989e+03 2.267277866519205315e-16
3.284644758217710660e+03 6.856273900210638059e-16
3.286654058156163956e+03 1.801619023281908827e-16
3.288663350930413799e+03 1.805477866785173783e-16
3.290672636524517202e+03 9.266749901528937837e-17
3.292681914922532542e+03 7.867685557661708269e-16
3.294691186108516831e+03 7.968706890526245399e-16
3.296700450066528447e+03 5.121571356145600637e-16
3.298709706780624401e+03 1.323979513482696413e-15
3.300718956234862617e+03 1.242724924438094286e-15
3.302728198413301016e+03 -7.446095708657112049e-18
3.304737433299996610e+03 6.257742264747270840e-17
3.306746660879008232e+03 2.805633996539311548e-16
3.308755881134391984e+03 6.443692027790043270e-16
3.310765094050207153e+03 5.420397075081453651e-16
3.312774299610509843e+03 7.008982050497584249e-16
3.314783497799359338e+03 8.322767532714965778e-16
3.316792688600811744e+03 8.722581062422174371e-16
3.318801871998925890e+03 5.122365733304033489e-16
3.320811047977758790e+03 7.574644440343027829e-16
3.322820216521368820e+03 9.610593329634656455e-16
3.324829377613812539e+03 6.007245671092018507e-16
3.326838531239148779e+03 4.588806817058331662e-16
3.328847677381434096e+03 9.647015681409534208e-16
3.330856816024727323e+03 6.067321407541798281e-16
3.332865947153085017e+03 5.524635641525039087e-16
3.334875070750566010e+03 4.990683215484589647e-16
3.336884186801226861e+03 1.000244810816708070e-15
3.338893295289125490e+03 1.896421193098618559e-16
3.340902396198320275e+03 4.346826178586776169e-16
3.342911489512868229e+03 6.993958856162793759e-16
3.344920575216827274e+03 5.526501079930506850e-16
3.346929653294254877e+03 1.291143672926840647e-15
3.348938723729208959e+03 3.053386902276163349e-16
3.350947786505746990e+03 8.625536221472225099e-16
3.352956841607926890e+03 5.118420858645468531e-16
3.354965889019806127e+03 7.756626775747693973e-16
3.356974928725442169e+03 9.085547628949034460e-16
3.358983960708892937e+03 4.951391920877150049e-16
3.360992984954215899e+03 1.155886592368775903e-15
3.363002001445469432e+03 7.922249657694530300e-16
3.365011010166710093e+03 1.312293478215277968e-15
3.367020011101996261e+03 9.405449880499332626e-16
3.369029004235385855e+03 4.869709597946042145e-16
3.371037989550935890e+03 1.044570256970859206e-15
3.373046967032704288e+03 9.079008356986060162e-16
3.375055936664748515e+03 8.807286212866393026e-16
3.377064898431126949e+03 9.961352839938995338e-16
3.379073852315896147e+03 1.317843566438348510e-15
3.381082798303114942e+03 1.033305358369996304e-15
3.383091736376840345e+03 1.756396090938333300e-15
3.385100666521129824e+03 1.452987799109351949e-15
3.387109588720041756e+03 1.764828056860684521e-15
3.389118502957633154e+03 1.495317841896469937e-15
3.391127409217962395e+03 1.836576736543691290e-15
3.393136307485086036e+03 2.418071768616637682e-15
3.395145197743062909e+03 2.428425494226947396e-15
3.397154079975950026e+03 2.514778587737451541e-15
3.399162954167805310e+03 2.888824903966470904e-15
3.401171820302686228e+03 2.873720933794080870e-15
3.403180678364650703e+03 2.587080633661174566e-15
3.405189528337756201e+03 3.165460134858169063e-15
3.407198370206060190e+03 3.202752439552619016e-15
3.409207203953621047e+03 3.044578673492528329e-15
3.411216029564495784e+03 2.754739305960657848e-15
3.413224847022742324e+03 2.511209490413572684e-15
3.415233656312418134e+03 2.575525201689337681e-15
3.417242457417581136e+03 2.177861316056204301e-15
3.419251250322288797e+03 1.489909130946940293e-15
3.421260035010599040e+03 2.002598773441191982e-15
3.423268811466569332e+03 2.314269278695495989e-15
3.425277579674257595e+03 1.630859735354407680e-15
3.427286339617721296e+03 1.494517831880237614e-15
3.429295091281017903e+03 1.898869266038270880e-15
3.431303834648205338e+03 2.086809317889941249e-15
3.433312569703341069e+03 1.220122845077908963e-15
3.435321296430483017e+03 1.291141136239587731e-15
3.437330014813689104e+03 1.488553155046781546e-15
3.439338724837016343e+03 1.320874301022139814e-15
3.441347426484522657e+03 8.009716833764724579e-16
3.443356119740265967e+03 6.456271235735422939e-16
3.445364804588303741e+03 9.255838089875822733e-16
3.447373481012693446e+03 6.113536334196744561e-16
3.449382148997493005e+03 8.507098543729469888e-16
3.451390808526759884e+03 1.030637228293423505e-15
3.453399459584552460e+03 7.598182549068087132e-16
3.455408102154927292e+03 1.070358495089856559e-15
3.457416736221942756e+03 1.079691351514794920e-15
3.459425361769656320e+03 1.200520019530439251e-15
3.461433978782125905e+03 1.261439966350322054e-15
3.463442587243408980e+03 1.083854891611160596e-15
3.465451187137563011e+03 1.037887499821463270e-15
3.467459778448645920e+03 1.439412590588977141e-15
3.469468361160715176e+03 9.437674355743712211e-16
3.471476935257829155e+03 9.009792257920605651e-16
3.473485500724044414e+03 9.881232764862575034e-16
3.475494057543419331e+03 1.252319855630436170e-15
3.477502605700011372e+03 1.440764844202989650e-15
3.479511145177878461e+03 1.390403605212364919e-15
3.481519675961078065e+03 1.181384322173247197e-15
3.483528198033667650e+03 8.993105807980332943e-16
3.485536711379705139e+03 9.060102077094160114e-16
3.487545215983247999e+03 1.021433136901329062e-15
3.489553711828354608e+03 1.004198100613675975e-15
3.491562198899081523e+03 9.698637525792811728e-16
3.493570677179487120e+03 1.158085444551630869e-15
3.495579146653628868e+03 6.583462171589097870e-16
3.497587607305564234e+03 5.001602585647255431e-16
3.499596059119351594e+03 5.392821619697475826e-16
3.501604502079047961e+03 6.828228614503527210e-16
3.503612936168711258e+03 3.992165886298598659e-16
3.505621361372398951e+03 6.545768418078815994e-16
3.507629777674168963e+03 7.001085944434041088e-16
3.509638185058078761e+03 6.451235326409647834e-16
3.511646583508186268e+03 8.368792535281996663e-16
3.513654973008548950e+03 5.957316703828299710e-16
3.515663353543224275e+03 9.063110155215227913e-16
3.517671725096270620e+03 9.921141985597369025e-16
3.519680087651744543e+03 8.147972886052454458e-16
3.521688441193704875e+03 7.204942493946120908e-16
3.523696785706208630e+03 6.529326117175980557e-16
3.525705121173313728e+03 7.512127570602753527e-16
3.527713447579077638e+03 5.514336474943398273e-16
3.529721764907558281e+03 6.685578231428328501e-16
3.531730073142812671e+03 5.517982620776314766e-16
3.533738372268899184e+03 6.039145484259875663e-16
3.535746662269875742e+03 3.677844756219142871e-16
3.537754943129798903e+03 4.898997926468172409e-16
3.539763214832727044e+03 8.227235755733098227e-16
3.541771477362718088e+03 4.229990681475948900e-16
3.543779730703829046e+03 9.033075673363243030e-16
3.545787974840118295e+03 4.517376733902831199e-16
3.547796209755642849e+03 8.635080384208878828e-16
3.549804435434461084e+03 3.942130321331016769e-16
3.551812651860630012e+03 8.992734085029939387e-16
3.553820859018207102e+03 7.626503553162866928e-16
3.555829056891250730e+03 4.594642571474848808e-16
3.557837245463818817e+03 9.613985119940720203e-16
3.559845424719967923e+03 2.108881217163584490e-16
3.561853594643756423e+03 5.700932166894047669e-16
3.563861755219241786e+03 5.962918913138556543e-16
3.565869906430481933e+03 8.107611728139364370e-16
3.567878048261534332e+03 5.005914833194223080e-16
3.569886180696456904e+03 8.331038301033521867e-16
3.571894303719306663e+03 6.305485533430180060e-16
3.573902417314141985e+03 1.844303514486528830e-16
3.575910521465019883e+03 4.131685010887906437e-16
3.577918616155999189e+03 4.811332001464344810e-16
3.579926701371136005e+03 4.980800098777271493e-16
3.581934777094489164e+03 4.589066374110728049e-16
3.583942843310115677e+03 3.060811100613843073e-16
3.585950900002073922e+03 6.909214610762316197e-16
3.587958947154420912e+03 4.308103047783103025e-16
3.589966984751214568e+03 4.789060113376207077e-16
3.591975012776512358e+03 4.300497997089491707e-16
3.593983031214372659e+03 6.675748481583086987e-16
3.595991040048852028e+03 3.892604498835839568e-16
3.597999039264008843e+03 4.688906511990119693e-16
3.600007028843901026e+03 5.413572273460854387e-16
3.602015008772585134e+03 3.056122175974522723e-16
3.604022979034119999e+03 6.756456567744913670e-16
3.606030939612563088e+03 5.436131426697988569e-16
3.608038890491971870e+03 7.282303424440522489e-16
3.610046831656403356e+03 4.652263300198871228e-16
3.612054763089916378e+03 3.397594434345637359e-16
3.614062684776567949e+03 2.164531620499255863e-16
3.616070596700415990e+03 7.623914079616300543e-16
3.618078498845517515e+03 6.336550022461680672e-16
3.620086391195931355e+03 3.617295271585419015e-16
3.622094273735714069e+03 4.504962230189995900e-16
3.624102146448924032e+03 6.526796279142926443e-16
3.626110009319618712e+03 3.671976604087313750e-16
3.628117862331855576e+03 3.485037544053128257e-16
3.630125705469692548e+03 3.709070349199058553e-16
3.632133538717187093e+03 4.933192228207120314e-16
3.634141362058397135e+03 4.814338644618209562e-16
3.636149175477380595e+03 2.171932488835047901e-16
3.638156978958194031e+03 7.325186074526931685e-16
3.640164772484896275e+03 6.638927892404836522e-16
3.642172556041544340e+03 4.701994817710691761e-16
3.644180329612196147e+03 5.018799612025575003e-16
3.646188093180909618e+03 4.849419699023432478e-16
3.648195846731741767e+03 8.875531706311956316e-16
3.650203590248750970e+03 5.955565491299569142e-16
3.652211323715994240e+03 5.621508617742279657e-16
3.654219047117529954e+03 5.161999391644187064e-16
3.656226760437415123e+03 6.341886351942137150e-16
3.658234463659707671e+03 5.984976260335026426e-16
3.660242156768465065e+03 2.247271203513545857e-16
3.662249839747745682e+03 5.848620220971220625e-16
3.664257512581606534e+03 4.876980523772513423e-16
3.666265175254105088e+03 5.695921876342454426e-16
3.668272827749299722e+03 5.697293843071681216e-16
3.670280470051247903e+03 7.425142850306999296e-16
3.672288102144006643e+03 5.788556030846877343e-16
3.674295724011634775e+03 4.497512259935300168e-16
3.676303335638188855e+03 9.911767972919776260e-16
3.678310937007727262e+03 6.610450878236364581e-16
3.680318528104307006e+03 1.537894139341377242e-16
3.682326108911986921e+03 7.252933129219871322e-16
3.684333679414823109e+03 5.289022961650255366e-16
3.686341239596874402e+03 3.138624376662988711e-16
3.688348789442198267e+03 6.186827748346429415e-16
3.690356328934852172e+03 5.354543297629142279e-16
3.692363858058893584e+03 6.774060784455571915e-16
3.694371376798380879e+03 2.938096454197357304e-16
3.696378885137371071e+03 9.870591723376158035e-16
3.698386383059921627e+03 5.485842504658572282e-16
3.700393870550090924e+03 6.116796152952733801e-16
3.702401347591936428e+03 2.939070869808170220e-17
3.704408814169515608e+03 4.758739053299390687e-16
3.706416270266886386e+03 7.058526460194189535e-16
3.708423715868106228e+03 3.087264521448400660e-16
3.710431150957233058e+03 4.999503359383269799e-16
3.712438575518323887e+03 5.356160063084068113e-16
3.714445989535437093e+03 5.026419039544059610e-16
3.716453392992630143e+03 4.976344310770846017e-16
3.718460785873960504e+03 2.936658512309904784e-16
3.720468168163486098e+03 6.066875502520686209e-16
3.722475539845264393e+03 4.235507399219050033e-16
3.724482900903353311e+03 5.089659838612858883e-16
3.726490251321810319e+03 4.754167444321081424e-16
3.728497591084693340e+03 4.318857715946946709e-16
3.730504920176059386e+03 6.124921399821277925e-16
3.732512238579966834e+03 2.384134008473336341e-16
3.734519546280473151e+03 5.611824488344440421e-16
3.736526843261635804e+03 6.301163188849467311e-16
3.738534129507512716e+03 4.346590099973642456e-16
3.740541405002161355e+03 4.745030837645134197e-16
3.742548669729639641e+03 1.043561593462630446e-15
3.744555923674005044e+03 3.346027792061181393e-16
3.746563166819315484e+03 7.810738885286813053e-16
3.748570399149627974e+03 9.790433386435970801e-16
3.750577620649000892e+03 6.256092577549765673e-16
3.752584831301491704e+03 3.247503145534015781e-16
3.754592031091157878e+03 6.900625744829284439e-16
3.756599220002057336e+03 7.872785952733601257e-16
3.758606398018247546e+03 2.205343123402537623e-17
3.760613565123786429e+03 5.204199100509962094e-16
3.762620721302730999e+03 5.529240808445361190e-16
3.764627866539140086e+03 4.574950573135786997e-16
3.766635000817070249e+03 4.772589059551563227e-16
3.768642124120579865e+03 5.529077573816556340e-16
3.770649236433726401e+03 6.544256455668511509e-16
3.772656337740567324e+03 3.724836618238701988e-16
3.774663428025160101e+03 5.838977242392430508e-16
3.776670507271563110e+03 2.843398521776706734e-16
3.778677575463833819e+03 6.118104680153258422e-16
3.780684632586029238e+03 3.376245336217591462e-16
3.782691678622208201e+03 6.690706972805590280e-16
3.784698713556426810e+03 6.608318161544879757e-16
3.786705737372744352e+03 6.666229005467195017e-16
3.788712750055217839e+03 3.916723439000538026e-16
3.790719751587904284e+03 3.697632630966760196e-16
3.792726741954862518e+03 6.547409542708050735e-16
3.794733721140149100e+03 6.757841867166283277e-16
3.796740689127822861e+03 -6.962573930964246709e-18
3.798747645901940359e+03 1.972507035276746625e-16
3.800754591446559971e+03 4.635430175110461073e-16
3.802761525745739164e+03 4.824541136707270019e-16
3.804768448783535405e+03 5.448178185570867717e-16
3.806775360544006617e+03 6.405188665533816159e-16
3.808782261011210721e+03 3.536070665736189715e-16
3.810789150169204731e+03 4.373393731931761572e-16
3.812796028002047024e+03 5.076522590340613800e-16
3.814802894493794611e+03 3.425841383840660941e-16
3.816809749628505415e+03 5.467558602158118233e-16
3.818816593390236903e+03 7.022888340708693032e-16
3.820823425763047453e+03 3.790809539554731846e-16
3.822830246730994077e+03 5.728689162753412455e-16
3.824837056278134696e+03 5.144079708762180617e-16
3.826843854388526779e+03 3.256740896333858458e-18
3.828850641046228247e+03 7.897440118960626428e-16
3.830857416235296569e+03 7.484310710981900490e-16
3.832864179939789210e+03 3.121181807473327662e-16
3.834870932143764549e+03 5.656650379546029734e-16
3.836877672831279597e+03 4.851863510285703604e-16
3.838884401986392731e+03 6.043213849950112176e-16
3.840891119593160511e+03 3.029578143699435944e-16
3.842897825635641311e+03 7.471987290778757619e-16
3.844904520097893055e+03 7.683250451638485871e-16
3.846911202963973210e+03 8.185861693787964471e-16
3.848917874217939243e+03 3.994714012198701529e-16
3.850924533843848621e+03 5.365421122336150354e-16
3.852931181825759268e+03 5.093156847627326774e-16
3.854937818147729104e+03 4.959626220495515465e-16
3.856944442793815142e+03 4.588410223608540974e-16
3.858951055748076215e+03 4.894738315977117870e-16
3.860957656994568424e+03 4.679259936743882979e-16
3.862964246517351057e+03 5.925733345948695110e-16
3.864970824300480672e+03 2.201209558606060700e-16
3.866977390328015190e+03 6.305454226926842030e-16
3.868983944584012534e+03 2.099763801167960568e-16
3.870990487052529716e+03 1.609049938543678258e-16
3.872997017717625567e+03 7.490465546805615665e-16
3.875003536563356647e+03 3.450157871983643923e-16
3.877010043573780877e+03 6.190291376496828861e-16
3.879016538732956633e+03 5.404013704415191526e-16
3.881023022024940474e+03 7.729714951856731486e-16
3.883029493433791231e+03 3.101089854385144746e-16
3.885035952943565462e+03 8.468470020222467970e-16
3.887042400538321999e+03 6.431098856495961235e-16
3.889048836202116945e+03 4.700994448155649002e-16
3.891055259919009586e+03 5.329097752357432489e-16
3.893061671673056935e+03 4.221740644509805903e-16
3.895068071448316459e+03 5.182839505889550631e-16
3.897074459228845626e+03 6.678135284068026656e-16
3.899080834998703267e+03 4.665320878649662303e-16
3.901087198741945940e+03 8.708834174661286192e-16
3.903093550442631113e+03 9.684410173708368743e-16
3.905099890084817616e+03 6.871198177962213564e-16
3.907106217652562009e+03 2.914499818018224877e-16
3.909112533129922667e+03 9.162325206100526045e-16
3.911118836500957059e+03 6.990807209029802656e-16
3.913125127749723106e+03 5.892500640707920113e-16
3.915131406860277821e+03 3.787342894502555158e-16
3.917137673816679126e+03 4.449565252381196077e-16
3.919143928602984943e+03 7.008083921150421260e-16
3.921150171203253194e+03 7.573752418223931948e-16
3.923156401601540438e+03 4.677371439934585536e-16
3.925162619781905505e+03 7.233640174581494011e-16
3.927168825728405864e+03 6.234544280243184668e-16
3.929175019425098071e+03 9.304263534302130258e-16
3.931181200856041414e+03 3.255308960392072673e-16
3.933187370005292905e+03 3.861145190228889289e-16
3.935193526856909557e+03 7.933999145974696713e-16
3.937199671394949746e+03 7.668014977194403790e-16
3.939205803603471395e+03 3.261719166238844550e-16
3.941211923466531516e+03 4.996129740800032990e-16
3.943218030968188032e+03 5.250203518783663017e-16
3.945224126092498409e+03 3.304687383351693125e-16
3.947230208823521025e+03 2.729592147540566338e-16
3.949236279145312892e+03 5.924892119348420352e-16
3.951242337041931478e+03 4.280704243572301139e-16
3.953248382497435159e+03 1.386725946044211822e-16
3.955254415495881403e+03 6.284334155424853605e-16
3.957260436021327223e+03 6.594286785566305592e-16
3.959266444057830995e+03 4.250992980240698554e-16
3.961272439589450642e+03 2.336546154662737090e-16
