# Wavelength Flux
4.107675261198529370e+03 1.411701184193666148e-16
4.109680287128721830e+03 4.236277222474985505e-16
4.111685299358354314e+03 3.582652849941144200e-16
4.113690297871486109e+03 3.023682133391780500e-16
4.115695282652173773e+03 6.410143967615312673e-16
4.117700253684474774e+03 3.819473065538219540e-16
4.119705210952446578e+03 4.154934466098894813e-16
4.121710154440148472e+03 4.594659869144495359e-16
4.123715084131636104e+03 4.279092325070999706e-16
4.125720000010967851e+03 3.943836116247948187e-16
4.127724902062202091e+03 4.956719035756287838e-16
4.129729790269396290e+03 4.101005489948445255e-16
4.131734664616607006e+03 4.530342339742802693e-16
4.133739525087892616e+03 3.409143323594055223e-16
4.135744371667311498e+03 4.046624577307876216e-16
4.137749204338921118e+03 5.081878494843533512e-16
4.139754023086778034e+03 5.473152586226534473e-16
4.141758827894940623e+03 3.856335470436872245e-16
4.143763618747465443e+03 2.904034559291269953e-16
4.145768395628412691e+03 3.702698728070814849e-16
4.147773158521838923e+03 4.996967620645343891e-16
4.149777907411800697e+03 2.443097837160132684e-16
4.151782642282356392e+03 4.133932254393880392e-16
4.153787363117563473e+03 5.272710070299694598e-16
4.155792069901480318e+03 2.579890636009435963e-16
4.157796762618164394e+03 4.039001775093200301e-16
4.159801441251673168e+03 3.828599152196565822e-16
4.161806105786063199e+03 5.892340586501995017e-16
4.163810756205394682e+03 5.698709549249345151e-16
4.165815392493723266e+03 5.064571944609592759e-16
4.167820014635106418e+03 4.187637837353888503e-16
4.169824622613603424e+03 5.130894427459953504e-16
4.171829216413270842e+03 2.798867696582066246e-16
4.173833796018167050e+03 4.200217796085468016e-16
4.175838361412348604e+03 5.591281361056555293e-16
4.177842912579874792e+03 3.522268127655327385e-16
4.179847449504801261e+03 3.510871089265977839e-16
4.181851972171187299e+03 4.478225504155414373e-16
4.183856480563090372e+03 3.814938389991740543e-16
4.185860974664567038e+03 4.226539097776330391e-16
4.187865454459676585e+03 5.189019029706421701e-16
4.189869919932474659e+03 3.618724925371622966e-16
4.191874371067021457e+03 4.627489026007927341e-16
4.193878807847372627e+03 3.926325023003219748e-16
4.195883230257586547e+03 2.837743413149348700e-16
4.197887638281720683e+03 3.667770237577689088e-16
4.199892031903833413e+03 3.863263559760056553e-16
4.201896411107981294e+03 2.590007665195008467e-16
4.203900775878222703e+03 3.566514319726545959e-16
4.205905126198615108e+03 5.472050586515887871e-16
4.207909462053215975e+03 5.142402211801326699e-16
4.209913783426083683e+03 4.704478762236454097e-16
4.211918090301275697e+03 4.411897334870106607e-16
4.213922382662849486e+03 5.020474947425116596e-16
4.215926660494861608e+03 4.570338499815460293e-16
4.217930923781372258e+03 5.110517022401935722e-16
4.219935172506436174e+03 6.160381925178645220e-16
4.221939406654113554e+03 6.782135843048944004e-16
4.223943626208460955e+03 3.612900047303589597e-16
4.225947831153534935e+03 3.183963098687956490e-16
4.227952021473395689e+03 3.621571042856443750e-16
4.229956197152098866e+03 4.968039516420701662e-16
4.231960358173702843e+03 4.395473176215523751e-16
4.233964504522265997e+03 4.087653320585561849e-16
4.235968636181843976e+03 3.468524913944382139e-16
4.237972753136496976e+03 2.825094869302293581e-16
4.239976855370280646e+03 4.262564197025486084e-16
4.241980942867253361e+03 4.092818723195075151e-16
4.243985015611473500e+03 6.904577334674832677e-16
4.245989073586997620e+03 6.423216570980574715e-16
4.247993116777883188e+03 4.455948518797433446e-16
4.249997145168189491e+03 3.737327394430050958e-16
4.252001158741973086e+03 5.386628590945152182e-16
4.254005157483292351e+03 4.424554863964288733e-16
4.256009141376202933e+03 4.108553089697996149e-16
4.258013110404765030e+03 4.805487632352250836e-16
4.260017064553034288e+03 4.475305962438674820e-16
4.262021003805070904e+03 3.552631918943393151e-16
4.264024928144929618e+03 4.821700187060267239e-16
4.266028837556670624e+03 4.547737188806818230e-16
4.268032732024349571e+03 3.438607171117537233e-16
4.270036611532024835e+03 3.669271322109682690e-16
4.272040476063754795e+03 5.942507432138849092e-16
4.274044325603596008e+03 5.992857845257613684e-16
4.276048160135607759e+03 4.764613855718009980e-16
4.278051979643845698e+03 4.002421801689902007e-16
4.280055784112368201e+03 4.766557351126910655e-16
4.282059573525233645e+03 4.765581887474829695e-16
4.284063347866499498e+03 5.044788340963875201e-16
4.286067107120223227e+03 5.247826399545316723e-16
4.288070851270462299e+03 6.535737286193165207e-16
4.290074580301274182e+03 6.534585876457738336e-16
4.292078294196717252e+03 5.589119207658596871e-16
4.294081992940848068e+03 3.907728785433168768e-16
4.296085676517725005e+03 5.319139839350388347e-16
4.298089344911406442e+03 4.980800499693304593e-16
4.300092998105949846e+03 7.207272017107165508e-16
4.302096636085411774e+03 7.209318247634453935e-16
4.304100258833850603e+03 6.784134949699248508e-16
4.306103866335324710e+03 8.584189005170653436e-16
4.308107458573889744e+03 4.594646310542900483e-16
4.310111035533605900e+03 8.569436120626430085e-16
4.312114597198527917e+03 6.823294206477553749e-16
4.314118143552715992e+03 7.199781929195677484e-16
4.316121674580227591e+03 8.021183302578027128e-16
4.318125190265119272e+03 9.485153239767215156e-16
4.320128690591448503e+03 8.155392818388202418e-16
4.322132175543274570e+03 9.000600794802052133e-16
4.324135645104653122e+03 1.023920200229380876e-15
4.326139099259644354e+03 9.916004427878804888e-16
4.328142537992303005e+03 1.075286524046339346e-15
4.330145961286689271e+03 1.103038701278909691e-15
4.332149369126858801e+03 1.172715199002969676e-15
4.334152761496870880e+03 1.315780121832473428e-15
4.336156138380782068e+03 1.305937196879369193e-15
4.338159499762650739e+03 1.406610532852791708e-15
4.340162845626534363e+03 1.366500777911287894e-15
4.342166175956490406e+03 1.310640738029616953e-15
4.344169490736576336e+03 1.232528503569785126e-15
4.346172789950850529e+03 1.229256196010108459e-15
4.348176073583370453e+03 1.129645947870356849e-15
4.350179341618193575e+03 1.294493037704820933e-15
4.352182594039377364e+03 1.270604089266854202e-15
4.354185830830980194e+03 1.107091037779570352e-15
4.356189051977058625e+03 8.023777199212522072e-16
4.358192257461671034e+03 9.121338408357456616e-16
4.360195447268874887e+03 9.745112249038476268e-16
4.362198621382728561e+03 1.035313056954537095e-15
4.364201779787288615e+03 8.118033718080195776e-16
4.366204922466613425e+03 7.745579748791790277e-16
4.368208049404760459e+03 9.428969583006959422e-16
4.370211160585788093e+03 8.841407737849561664e-16
4.372214255993752886e+03 7.386155376086426874e-16
4.374217335612712304e+03 8.514101303722937736e-16
4.376220399426725635e+03 8.030773278030376762e-16
4.378223447419848526e+03 6.465775509201745872e-16
4.380226479576140264e+03 7.953892066572341956e-16
4.382229495879658316e+03 7.163376702291103970e-16
4.384232496314459240e+03 6.860111729379828366e-16
4.386235480864602323e+03 6.847194765540572723e-16
4.388238449514143213e+03 6.507536055298677286e-16
4.390241402247142105e+03 7.050917377585529756e-16
4.392244339047654648e+03 7.055463828617265052e-16
4.394247259899738310e+03 7.600816365217890269e-16
4.396250164787452377e+03 4.148470661224278420e-16
4.398253053694854316e+03 5.669146541319605598e-16
4.400255926605999775e+03 4.643708612758756563e-16
4.402258783504948951e+03 5.213851761990790864e-16
4.404261624375757492e+03 5.582351797068790636e-16
4.406264449202484684e+03 5.796153665427723000e-16
4.408267257969187995e+03 4.952582283660616032e-16
4.410270050659923982e+03 5.823817508270858402e-16
4.412272827258751022e+03 5.892803760721789328e-16
4.414275587749726583e+03 5.866858568110532887e-16
4.416278332116908132e+03 5.853847966180433340e-16
