# Wavelength Flux
4.482359746443098629e+03 4.144946789359969360e-16
4.486364103106343464e+03 7.607055511713585568e-18
4.490368392978716656e+03 4.399322667727784352e-16
4.494372615932681583e+03 3.856878496510565040e-16
4.498376771840698893e+03 5.064609380199803071e-16
4.502380860575229235e+03 3.540488977368285232e-16
4.506384882008735076e+03 4.285864638113152239e-16
4.510388836013677064e+03 3.859068742829571039e-16
4.514392722462516758e+03 4.824404261472668693e-17
4.518396541227715716e+03 4.299158172339378318e-16
4.522400292181734585e+03 6.362868881748913102e-16
4.526403975197035834e+03 2.450806221650308423e-16
4.530407590146080111e+03 4.992502468164447601e-16
4.534411136901328064e+03 1.820194530294386939e-16
4.538414615335243070e+03 6.790004104059461595e-16
4.542418025320284869e+03 5.216936254484994139e-16
4.546421366728915018e+03 4.369210958408933402e-16
4.550424639433595075e+03 3.999562996841324716e-16
4.554427843306786599e+03 4.720692260657031978e-16
4.558430978220950237e+03 3.519975294744355243e-16
4.562434044048548458e+03 4.237516536180435198e-16
4.566437040662040999e+03 4.685277962146289021e-16
4.570439967933891239e+03 8.829505486457265707e-16
4.574442825736558916e+03 3.362857112899295956e-16
4.578445613942505588e+03 2.147166850434131570e-16
4.582448332424193723e+03 2.399552938016381126e-16
4.586450981054083968e+03 5.361345243386330890e-16
4.590453559704636973e+03 5.165636631912617399e-16
4.594456068248315205e+03 4.747154619676564262e-16
4.598458506557579312e+03 5.317956340781967844e-16
4.602460874504891763e+03 6.734580648754144627e-16
4.606463171962712295e+03 7.059415820950479180e-16
4.610465398803502467e+03 1.113153600970612975e-16
4.614467554899725656e+03 4.719859259805527719e-16
4.618469640123840691e+03 4.862630219235745887e-16
4.622471654348310039e+03 3.296120861035302873e-16
4.626473597445594351e+03 3.587156734686038775e-16
4.630475469288157001e+03 7.758473278724362839e-16
4.634477269748456820e+03 3.537169149058075133e-16
4.638478998698957184e+03 3.424275626910883112e-16
4.642480656012117834e+03 4.402195599397491831e-16
4.646482241560401235e+03 6.572004277219651769e-16
4.650483755216268037e+03 2.666721641568747899e-16
4.654485196852180707e+03 9.357858570516916522e-17
4.658486566340598984e+03 4.839569825759460355e-16
4.662487863553985335e+03 7.066801374272593846e-16
4.666489088364800409e+03 6.916915763096955861e-16
4.670490240645506674e+03 5.948993639269647521e-16
4.674491320268564778e+03 7.641959622977372573e-16
4.678492327106435368e+03 4.119904282678252262e-16
4.682493261031580914e+03 4.591379499609258225e-16
4.686494121916462063e+03 6.443384001396706100e-16
4.690494909633540374e+03 4.784169691239158736e-16
4.694495624055278313e+03 4.139995203291790437e-16
4.698496265054134710e+03 3.924211715170717297e-16
4.702496832502572943e+03 6.433475016499494693e-16
4.706497326273054568e+03 2.993933527900478920e-16
4.710497746238039326e+03 6.934668847382677592e-16
4.714498092269989684e+03 3.448636173374945415e-16
4.718498364241366289e+03 1.401314648794747284e-16
4.722498562024632520e+03 2.224039503111915792e-16
4.726498685492246295e+03 4.119023626357306345e-16
4.730498734516671902e+03 2.050706153928343750e-16
4.734498708970369989e+03 4.717582943444456515e-16
4.738498608725800295e+03 3.951562657276226959e-16
4.742498433655426197e+03 4.397740576069976952e-16
4.746498183631708343e+03 2.673907566431303647e-16
4.750497858527107383e+03 1.560654415929422874e-16
4.754497458214085782e+03 2.582993317526462916e-16
4.758496982565105100e+03 3.695785533562119723e-16
4.762496431452625075e+03 1.263844429980869072e-16
4.766495804749108174e+03 3.188271368188709873e-16
4.770495102327015047e+03 4.480244245037896513e-16
4.774494324058809070e+03 5.607110193306127766e-16
4.778493469816949073e+03 2.384731076915254096e-16
4.782492539473897523e+03 1.878570028379617252e-16
4.786491532902115068e+03 3.944819922671959931e-17
4.790490449974065086e+03 3.193050996468599575e-16
4.794489290562206406e+03 1.494945477910469366e-16
4.798488054539002405e+03 4.448479207671252238e-16
4.802486741776912822e+03 5.022367418046436132e-16
4.806485352148400125e+03 3.545486728031092567e-16
4.810483885525924052e+03 2.015398350981711239e-17
4.814482341781947980e+03 1.637491286941581709e-16
4.818480720788932558e+03 4.048257350555921539e-16
4.822479022419339344e+03 3.545447207677938093e-16
4.826477246545628986e+03 3.745015228094363041e-16
4.830475393040263043e+03 3.539887681172387272e-16
4.834473461775703072e+03 5.561107500634434886e-16
4.838471452624410631e+03 4.187372591556956593e-16
4.842469365458846369e+03 2.402202928600246127e-17
4.846467200151472753e+03 3.151889660954647013e-16
4.850464956574750431e+03 4.090184456684995376e-16
