# Wavelength Flux
5.054243761285249093e+03 3.200322008829861555e-16
5.056240527240335723e+03 3.028202809848566088e-16
5.058237271954140851e+03 3.113753521706010136e-16
5.060233995410721946e+03 3.251600090418808430e-16
5.062230697594135563e+03 3.112830670539049182e-16
5.064227378488441900e+03 3.118402023066007579e-16
5.066224038077695695e+03 3.112260021032902921e-16
5.068220676345956235e+03 3.110151684343230652e-16
5.070217293277280987e+03 3.167993181389768551e-16
5.072213888855727419e+03 3.159207809028152369e-16
5.074210463065352997e+03 3.021967351167538851e-16
5.076207015890216098e+03 3.336598902818807114e-16
5.078203547314374191e+03 3.317358075022909094e-16
5.080200057321884742e+03 3.109701034665741427e-16
5.082196545896804309e+03 3.276567772548902886e-16
5.084193013023193089e+03 2.990941304645317788e-16
5.086189458685106729e+03 3.174295141754063596e-16
5.088185882866603606e+03 3.357872395535511554e-16
5.090182285551740279e+03 3.147603083006134583e-16
5.092178666724576942e+03 3.246736120742202136e-16
5.094175026369169245e+03 3.223726198391314136e-16
5.096171364469575565e+03 3.367255690468813034e-16
5.098167681009852458e+03 3.199091319622240192e-16
5.100163975974059213e+03 3.147431321491221050e-16
5.102160249346252385e+03 3.148236343993075086e-16
5.104156501110490353e+03 3.208764127697973861e-16
5.106152731250830584e+03 3.118198124826177366e-16
5.108148939751330545e+03 3.058513447228632879e-16
5.110145126596047703e+03 3.129841405528349093e-16
5.112141291769040436e+03 3.246099384167169905e-16
5.114137435254366210e+03 3.168905154252180805e-16
5.116133557036081584e+03 3.158705704087576843e-16
5.118129657098244934e+03 3.257333990122176598e-16
5.120125735424915547e+03 3.150712403549062864e-16
5.122121792000149071e+03 3.147130608510993991e-16
5.124117826808003883e+03 3.161088868562708904e-16
5.126113839832536542e+03 3.076748738438659558e-16
5.128109831057807241e+03 3.344727511550582603e-16
5.130105800467870722e+03 3.160347757799027565e-16
5.132101748046787179e+03 2.979887917593730649e-16
5.134097673778612261e+03 3.096021293246710224e-16
5.136093577647405255e+03 3.153512186283095418e-16
5.138089459637221807e+03 3.236008142290177631e-16
5.140085319732123025e+03 3.152371692716270138e-16
5.142081157916162738e+03 3.150356460531406805e-16
5.144076974173401140e+03 3.164815074015513344e-16
5.146072768487894791e+03 3.053364578572313660e-16
5.148068540843701157e+03 3.270712233118710751e-16
5.150064291224878616e+03 3.204374586316301397e-16
5.152060019615484634e+03 3.172402229442790792e-16
5.154055725999577589e+03 3.099801956879965824e-16
5.156051410361214039e+03 3.279962855063983455e-16
5.158047072684452360e+03 3.261563691862648525e-16
5.160042712953349110e+03 3.122811411437823045e-16
5.162038331151963575e+03 3.257557867231555775e-16
5.164033927264352315e+03 3.026763616847228389e-16
5.166029501274571885e+03 3.186263352606750746e-16
5.168025053166683392e+03 3.208566467513372905e-16
5.170020582924741575e+03 3.166909694269792260e-16
5.172016090532804810e+03 3.392344938102985768e-16
5.174011575974931475e+03 3.073549574041791362e-16
5.176007039235178127e+03 3.266033854531824501e-16
5.178002480297603142e+03 3.177996106467823015e-16
5.179997899146264899e+03 3.182605390748627521e-16
5.181993295765219045e+03 3.127479147547974620e-16
5.183988670138525777e+03 3.141829946035289244e-16
5.185984022250239832e+03 3.203212326944864297e-16
5.187979352084421407e+03 3.129018481541838883e-16
5.189974659625127060e+03 3.136116787353840595e-16
5.191969944856415168e+03 3.069041799147194071e-16
5.193965207762341379e+03 3.203765527315517491e-16
5.195960448326966798e+03 3.255790382345366724e-16
5.197955666534345255e+03 2.956693255055470859e-16
5.199950862368537855e+03 3.056522121696140017e-16
5.201946035813600247e+03 3.202130806678772213e-16
5.203941186853589898e+03 3.335786608059063983e-16
5.205936315472565184e+03 3.170573154689710131e-16
5.207931421654584483e+03 3.013186128063763555e-16
5.209926505383705262e+03 3.167197635052090560e-16
5.211921566643984079e+03 3.186900079991133363e-16
5.213916605419479311e+03 2.995593619288178628e-16
5.215911621694247515e+03 3.182598360143387485e-16
5.217906615452347978e+03 3.201190303885460337e-16
5.219901586677837258e+03 3.101963436238305328e-16
5.221896535354774642e+03 3.190535285060415438e-16
5.223891461467215777e+03 3.020786780670907181e-16
5.225886364999219950e+03 3.223654982930083635e-16
5.227881245934842809e+03 3.100954148616002087e-16
5.229876104258144551e+03 3.019785830609679503e-16
5.231870939953181733e+03 3.083816699879464902e-16
