# Wavelength Flux
3.250485578588953103e+03 7.958592115752829711e-16
3.252494997879693074e+03 1.338023754900400307e-15
3.254504410277249008e+03 2.529422109950342591e-16
3.256513815765678373e+03 6.127564891154835593e-16
3.258523214329039547e+03 -1.340213293843089272e-15
3.260532605951389087e+03 8.453022079780394006e-16
3.262541990616785370e+03 1.611420507095235045e-15
3.264551368309285408e+03 1.408563926836508063e-15
3.266560739012948034e+03 -5.236234799453494606e-17
3.268570102711829804e+03 2.209555167008183916e-16
3.270579459389989097e+03 6.252851281742189444e-16
3.272588809031483379e+03 8.043186515028654864e-17
3.274598151620370118e+03 7.479367774474113466e-16
3.276607487140706780e+03 -5.919254109765924204e-16
3.278616815576551744e+03 7.246844164893674837e-16
3.280626136911962476e+03 3.607523618859332803e-16
3.282635451130995989e+03 5.952315915506162740e-16
3.284644758217710660e+03 8.295967128240282762e-16
3.286654058156163956e+03 1.416015814320067618e-16
3.288663350930413799e+03 1.194430887375449565e-16
3.290672636524517202e+03 2.328398403299581644e-16
3.292681914922532542e+03 7.671147721412798840e-16
3.294691186108516831e+03 6.371018237790583873e-16
3.296700450066528447e+03 4.509987539434839729e-16
3.298709706780624401e+03 1.237077914908471978e-15
3.300718956234862617e+03 9.039481492877234507e-16
3.302728198413301016e+03 1.621146170527760591e-16
3.304737433299996610e+03 4.123944251465659423e-16
3.306746660879008232e+03 3.028104733617413461e-16
3.308755881134391984e+03 7.552059254924993162e-16
3.310765094050207153e+03 7.577319930283322200e-16
3.312774299610509843e+03 6.306559949144114591e-16
3.314783497799359338e+03 7.585100514082654794e-16
3.316792688600811744e+03 7.496307984501332319e-16
3.318801871998925890e+03 3.813302132950253474e-16
3.320811047977758790e+03 8.879630067299875332e-16
3.322820216521368820e+03 6.602316929748225504e-16
3.324829377613812539e+03 7.785923561985426683e-16
3.326838531239148779e+03 5.886372625563042923e-16
3.328847677381434096e+03 9.680314330206192191e-16
3.330856816024727323e+03 5.267431996555929645e-16
3.332865947153085017e+03 6.745531343600975433e-16
3.334875070750566010e+03 8.786002108062584238e-16
