# Wavelength Flux
3.250485578588953103e+03 1.056728925061069777e-15
3.252494997879693074e+03 1.385800426952720724e-15
3.254504410277249008e+03 2.642617578526704320e-16
3.256513815765678373e+03 5.576843961885580096e-16
3.258523214329039547e+03 -1.206837630177231542e-15
3.260532605951389087e+03 7.676319349101261207e-16
3.262541990616785370e+03 1.695275677918229792e-15
3.264551368309285408e+03 1.292477187215468683e-15
3.266560739012948034e+03 -2.398096684434589136e-16
3.268570102711829804e+03 3.610219242134494176e-16
3.270579459389989097e+03 5.076061478527229646e-16
3.272588809031483379e+03 7.011127763503346126e-17
3.274598151620370118e+03 7.409855835565116908e-16
3.276607487140706780e+03 -5.545063229300237414e-16
3.278616815576551744e+03 4.672079839162546260e-16
3.280626136911962476e+03 3.477691657660716813e-16
3.282635451130995989e+03 6.007843632180402032e-16
3.284644758217710660e+03 7.970923233589568932e-16
3.286654058156163956e+03 2.256477617748428541e-16
3.288663350930413799e+03 2.054212785369862658e-16
3.290672636524517202e+03 2.084228087654926905e-16
3.292681914922532542e+03 7.947301785959574207e-16
3.294691186108516831e+03 7.155681546443680406e-16
3.296700450066528447e+03 4.078215765829245954e-16
3.298709706780624401e+03 1.271115442686631737e-15
3.300718956234862617e+03 8.313878301226789962e-16
3.302728198413301016e+03 2.107959857443817244e-16
3.304737433299996610e+03 5.391825362801857171e-16
3.306746660879008232e+03 4.793554573674375383e-16
3.308755881134391984e+03 7.137176078768570239e-16
3.310765094050207153e+03 7.289912331204476945e-16
3.312774299610509843e+03 8.856952445100805415e-16
3.314783497799359338e+03 7.040472342564445369e-16
3.316792688600811744e+03 7.192098139115427781e-16
3.318801871998925890e+03 2.893756506502976104e-16
3.320811047977758790e+03 9.711862704188993314e-16
3.322820216521368820e+03 6.271351362970243521e-16
3.324829377613812539e+03 8.664074285768829764e-16
3.326838531239148779e+03 6.765164314262974433e-16
3.328847677381434096e+03 8.123839944973764554e-16
3.330856816024727323e+03 3.139309470962920819e-16
3.332865947153085017e+03 6.428189349585661216e-16
3.334875070750566010e+03 7.420244252803905189e-16
3.336884186801226861e+03 7.930205851225613836e-16
3.338893295289125490e+03 3.644577138582732569e-16
3.340902396198320275e+03 4.184092523117834238e-16
3.342911489512868229e+03 5.824346089676723995e-16
3.344920575216827274e+03 3.888355998024852797e-16
3.346929653294254877e+03 1.066843959449924602e-15
3.348938723729208959e+03 5.718653165634286538e-16
3.350947786505746990e+03 1.165110485324077101e-15
3.352956841607926890e+03 5.257903935734223004e-16
3.354965889019806127e+03 8.837971723738368840e-16
3.356974928725442169e+03 4.266211295977279859e-16
3.358983960708892937e+03 3.658470978786470703e-16
3.360992984954215899e+03 1.195453059605941664e-15
3.363002001445469432e+03 7.811542427260111222e-16
3.365011010166710093e+03 1.252448585603769216e-15
3.367020011101996261e+03 1.295402038689800974e-15
3.369029004235385855e+03 8.026704991867303517e-16
3.371037989550935890e+03 1.080422441815226595e-15
3.373046967032704288e+03 1.114209251705257103e-15
3.375055936664748515e+03 1.196290140141074691e-15
3.377064898431126949e+03 1.137167369551042670e-15
3.379073852315896147e+03 1.290063523739638370e-15
3.381082798303114942e+03 1.528639529200051667e-15
3.383091736376840345e+03 1.750343508918673764e-15
3.385100666521129824e+03 1.570609556127718451e-15
3.387109588720041756e+03 1.605064015036487933e-15
3.389118502957633154e+03 1.365632513836126066e-15
3.391127409217962395e+03 1.708489752175306158e-15
3.393136307485086036e+03 2.164213710970377248e-15
3.395145197743062909e+03 2.493359121499126920e-15
3.397154079975950026e+03 2.288839245870846500e-15
3.399162954167805310e+03 2.562635913955375905e-15
3.401171820302686228e+03 3.051827195939583278e-15
3.403180678364650703e+03 2.582109163657017770e-15
3.405189528337756201e+03 2.991352470667599113e-15
3.407198370206060190e+03 3.081714295527492900e-15
3.409207203953621047e+03 3.463441418335792479e-15
3.411216029564495784e+03 3.103322501608406183e-15
3.413224847022742324e+03 2.588776508659789682e-15
3.415233656312418134e+03 2.627487644051230732e-15
3.417242457417581136e+03 2.098192717819663582e-15
3.419251250322288797e+03 1.910671523401830585e-15
3.421260035010599040e+03 1.888833473011563807e-15
3.423268811466569332e+03 2.001260437483305359e-15
3.425277579674257595e+03 1.762268543219820197e-15
3.427286339617721296e+03 1.451994557172885534e-15
3.429295091281017903e+03 1.571867839842651274e-15
3.431303834648205338e+03 1.675229276055592073e-15
3.433312569703341069e+03 1.621411256793232717e-15
3.435321296430483017e+03 1.406934834829633540e-15
3.437330014813689104e+03 1.482750912936510578e-15
3.439338724837016343e+03 1.187368362307349422e-15
3.441347426484522657e+03 8.212918352320992914e-16
3.443356119740265967e+03 4.025666912158549012e-16
3.445364804588303741e+03 6.124794465582741668e-16
3.447373481012693446e+03 1.148283600099367027e-15
3.449382148997493005e+03 7.803624770751164311e-16
3.451390808526759884e+03 6.867163822725418235e-16
3.453399459584552460e+03 6.598932566058592620e-16
3.455408102154927292e+03 1.149739719813133123e-15
3.457416736221942756e+03 9.601060337774344717e-16
3.459425361769656320e+03 9.924459975706481297e-16
3.461433978782125905e+03 1.107310146515457625e-15
3.463442587243408980e+03 8.741708669336469815e-16
3.465451187137563011e+03 1.329613105144407849e-15
3.467459778448645920e+03 1.088433605493921353e-15
3.469468361160715176e+03 8.599812335519115029e-16
3.471476935257829155e+03 1.146768323828602891e-15
3.473485500724044414e+03 1.041907167940767472e-15
3.475494057543419331e+03 9.942805380037679136e-16
3.477502605700011372e+03 7.896193089103512890e-16
3.479511145177878461e+03 1.146333912378637416e-15
3.481519675961078065e+03 9.490682939813308662e-16
3.483528198033667650e+03 7.690634376624971517e-16
3.485536711379705139e+03 9.398979215091521748e-16
3.487545215983247999e+03 1.066266267885084571e-15
3.489553711828354608e+03 1.146955521010406793e-15
3.491562198899081523e+03 8.036003432845065112e-16
3.493570677179487120e+03 5.996486086693307343e-16
3.495579146653628868e+03 5.986783171672635038e-16
3.497587607305564234e+03 5.793516788601334927e-16
3.499596059119351594e+03 6.766959304998088336e-16
3.501604502079047961e+03 7.648045336173527382e-16
3.503612936168711258e+03 7.800845262312080714e-16
3.505621361372398951e+03 6.202019612987971035e-16
3.507629777674168963e+03 5.137241285937127901e-16
3.509638185058078761e+03 7.239561098510809527e-16
3.511646583508186268e+03 7.866881820505348651e-16
3.513654973008548950e+03 6.927268817344645152e-16
3.515663353543224275e+03 6.937238228288238116e-16
3.517671725096270620e+03 7.040224423836411463e-16
3.519680087651744543e+03 7.021101065760505739e-16
3.521688441193704875e+03 4.810135656422064856e-16
3.523696785706208630e+03 4.574341836286248317e-16
3.525705121173313728e+03 9.847489258970992023e-16
3.527713447579077638e+03 5.735453482792215879e-16
3.529721764907558281e+03 6.829505029893508238e-16
3.531730073142812671e+03 7.434669008250500920e-16
3.533738372268899184e+03 6.485195499849732026e-16
3.535746662269875742e+03 7.578097452432242847e-16
3.537754943129798903e+03 6.214962631843485932e-16
3.539763214832727044e+03 4.856125745983330760e-16
3.541771477362718088e+03 5.130352324397837038e-16
3.543779730703829046e+03 7.220065320474201498e-16
3.545787974840118295e+03 6.603547604496902603e-16
3.547796209755642849e+03 6.697130782243570586e-16
3.549804435434461084e+03 4.307287940900840698e-16
3.551812651860630012e+03 4.611534173066472193e-16
3.553820859018207102e+03 5.809114369030683064e-16
3.555829056891250730e+03 6.438712999851880625e-16
3.557837245463818817e+03 7.022094308444210983e-16
3.559845424719967923e+03 5.992308336390882515e-16
3.561853594643756423e+03 2.002768691830752141e-16
3.563861755219241786e+03 4.192121508347503438e-16
3.565869906430481933e+03 7.724378844929490736e-16
3.567878048261534332e+03 5.803361479089023847e-16
3.569886180696456904e+03 6.795396658919505846e-16
3.571894303719306663e+03 6.361144240565468992e-16
3.573902417314141985e+03 4.049624812307292367e-16
3.575910521465019883e+03 6.294622212115506938e-16
3.577918616155999189e+03 7.145118266485543362e-16
3.579926701371136005e+03 5.880180520432556431e-16
3.581934777094489164e+03 4.538932511156581435e-16
3.583942843310115677e+03 3.599043802806095494e-16
3.585950900002073922e+03 6.598931737743807133e-16
3.587958947154420912e+03 6.122375790145524987e-16
3.589966984751214568e+03 4.674257214697995902e-16
3.591975012776512358e+03 4.055194363715112364e-16
3.593983031214372659e+03 5.371897289791551273e-16
3.595991040048852028e+03 3.688304549361370128e-16
3.597999039264008843e+03 4.895130153651935813e-16
3.600007028843901026e+03 4.558076128094973894e-16
3.602015008772585134e+03 3.915699359132334871e-16
3.604022979034119999e+03 2.883434543501121650e-16
3.606030939612563088e+03 5.482378490820078923e-16
3.608038890491971870e+03 4.629416660589160772e-16
3.610046831656403356e+03 4.597897267591883882e-16
3.612054763089916378e+03 5.083772998412129321e-16
3.614062684776567949e+03 2.282317521121975991e-16
3.616070596700415990e+03 6.738048162706226424e-16
3.618078498845517515e+03 4.573668272563111576e-16
3.620086391195931355e+03 4.668696570301799783e-16
3.622094273735714069e+03 6.432415946497242464e-16
3.624102146448924032e+03 4.431990164331615342e-16
3.626110009319618712e+03 4.039273673076087261e-16
3.628117862331855576e+03 5.869373533706903457e-16
3.630125705469692548e+03 4.031728348769662793e-16
3.632133538717187093e+03 4.987660733014138853e-16
3.634141362058397135e+03 5.533369607043253769e-16
3.636149175477380595e+03 7.975778323332418363e-16
3.638156978958194031e+03 4.696415695841013767e-16
3.640164772484896275e+03 7.427941682313958646e-16
3.642172556041544340e+03 3.990614875137557605e-16
3.644180329612196147e+03 8.376938148178141650e-16
3.646188093180909618e+03 4.701333049349098105e-16
3.648195846731741767e+03 4.788765136753731075e-16
3.650203590248750970e+03 5.624913625639720306e-16
3.652211323715994240e+03 2.188720085107901854e-16
3.654219047117529954e+03 6.061546569054374569e-16
3.656226760437415123e+03 7.568376904468846833e-16
3.658234463659707671e+03 5.533555896181651789e-16
3.660242156768465065e+03 5.173808146872753118e-16
3.662249839747745682e+03 5.976435548763644289e-16
3.664257512581606534e+03 5.435849346629588316e-16
3.666265175254105088e+03 3.897055693599227825e-16
3.668272827749299722e+03 6.757609779097277290e-16
3.670280470051247903e+03 5.551764923360328165e-16
3.672288102144006643e+03 7.114498518119448499e-16
3.674295724011634775e+03 7.053230095928955515e-16
3.676303335638188855e+03 4.037304301940303744e-16
3.678310937007727262e+03 5.715339008774158943e-16
3.680318528104307006e+03 5.111950132076739190e-16
3.682326108911986921e+03 6.260491547276509403e-16
3.684333679414823109e+03 4.555704949852126395e-16
3.686341239596874402e+03 6.696458801068954817e-16
3.688348789442198267e+03 5.772122105278883256e-16
3.690356328934852172e+03 4.891284097469321521e-16
3.692363858058893584e+03 7.177189432967642544e-16
3.694371376798380879e+03 4.380924782978309764e-16
3.696378885137371071e+03 1.852922055482851472e-16
3.698386383059921627e+03 5.315741914133642310e-16
3.700393870550090924e+03 4.587585688427545070e-16
3.702401347591936428e+03 5.580174948905066989e-16
3.704408814169515608e+03 4.224680032280058129e-16
3.706416270266886386e+03 7.629211989788289860e-16
3.708423715868106228e+03 5.427998417782566560e-16
3.710431150957233058e+03 4.591138981297956510e-16
3.712438575518323887e+03 5.953341815509476634e-16
3.714445989535437093e+03 5.709496376120395525e-16
3.716453392992630143e+03 4.217374216541195347e-16
3.718460785873960504e+03 5.721742482730057981e-16
3.720468168163486098e+03 2.811963394897777651e-16
3.722475539845264393e+03 4.085472081123170515e-16
3.724482900903353311e+03 5.343242435627852601e-16
3.726490251321810319e+03 5.907717447388641778e-16
3.728497591084693340e+03 4.933350410152978580e-16
3.730504920176059386e+03 6.109375917542786073e-16
3.732512238579966834e+03 4.129297187475955401e-16
3.734519546280473151e+03 4.658098566383515854e-16
3.736526843261635804e+03 5.537842416801947666e-16
3.738534129507512716e+03 5.179667150064448095e-16
3.740541405002161355e+03 7.866388325686086253e-16
3.742548669729639641e+03 8.145808118453205551e-16
3.744555923674005044e+03 3.474543328758948488e-16
3.746563166819315484e+03 7.083323889392460334e-16
3.748570399149627974e+03 7.538723796056651241e-16
3.750577620649000892e+03 5.040670346893581775e-16
3.752584831301491704e+03 3.063125803869427531e-16
3.754592031091157878e+03 3.202301206174957210e-16
3.756599220002057336e+03 4.927869341693145043e-16
3.758606398018247546e+03 4.607738534291810056e-16
3.760613565123786429e+03 5.891615983575483071e-16
3.762620721302730999e+03 5.390498257357429412e-16
3.764627866539140086e+03 4.918607291340527273e-16
3.766635000817070249e+03 4.527340403021075215e-16
3.768642124120579865e+03 3.166801378296540519e-16
3.770649236433726401e+03 4.863113716738007868e-16
3.772656337740567324e+03 6.240286910068612797e-16
3.774663428025160101e+03 6.691810515012267253e-16
3.776670507271563110e+03 4.181676184260585920e-16
3.778677575463833819e+03 5.869810591863348735e-16
3.780684632586029238e+03 4.348449358612077141e-16
3.782691678622208201e+03 6.133788446915916053e-16
3.784698713556426810e+03 6.172698247829554747e-16
3.786705737372744352e+03 4.181882903790889416e-16
3.788712750055217839e+03 5.609764975692360890e-16
3.790719751587904284e+03 3.890009486444773673e-16
3.792726741954862518e+03 4.451856718554901213e-16
3.794733721140149100e+03 5.570091293288455350e-16
3.796740689127822861e+03 3.285920258484714862e-16
3.798747645901940359e+03 5.908583639274202404e-16
3.800754591446559971e+03 4.421642541104873886e-16
3.802761525745739164e+03 4.316554463187391489e-16
3.804768448783535405e+03 4.923898121796569322e-16
3.806775360544006617e+03 6.522955875247523596e-16
3.808782261011210721e+03 4.757452018134970175e-16
3.810789150169204731e+03 5.583734308883464348e-16
3.812796028002047024e+03 3.931427032787679437e-16
3.814802894493794611e+03 5.353030642611237687e-16
3.816809749628505415e+03 5.975043596126104761e-16
3.818816593390236903e+03 4.408204292465547129e-16
3.820823425763047453e+03 3.542190910254135003e-16
3.822830246730994077e+03 5.944977586446617328e-16
3.824837056278134696e+03 6.028290665972480374e-16
3.826843854388526779e+03 5.459055689076982638e-16
3.828850641046228247e+03 5.423941606655611218e-16
3.830857416235296569e+03 4.143560754027958381e-16
3.832864179939789210e+03 5.528258859614892139e-16
3.834870932143764549e+03 6.888168475758148524e-16
3.836877672831279597e+03 6.358220313268236873e-16
3.838884401986392731e+03 6.859174663524734001e-16
3.840891119593160511e+03 7.388863408270179398e-16
3.842897825635641311e+03 6.218262176521369331e-16
3.844904520097893055e+03 7.482952920754045029e-16
3.846911202963973210e+03 4.506263767302952499e-16
3.848917874217939243e+03 3.496611670611176622e-16
3.850924533843848621e+03 6.744631618640243228e-16
3.852931181825759268e+03 5.714657753081885956e-16
3.854937818147729104e+03 2.811167890663650800e-16
3.856944442793815142e+03 3.800727707901005758e-16
3.858951055748076215e+03 4.806448720586261771e-16
3.860957656994568424e+03 8.070065477901297318e-16
3.862964246517351057e+03 2.353463798736826410e-16
3.864970824300480672e+03 3.488738290819699133e-16
3.866977390328015190e+03 4.173325687555486012e-16
3.868983944584012534e+03 4.133272273164176306e-16
3.870990487052529716e+03 4.281958340281711862e-16
3.872997017717625567e+03 3.583826203973799437e-16
3.875003536563356647e+03 6.360710233611932507e-16
3.877010043573780877e+03 3.173499388046379171e-16
3.879016538732956633e+03 3.483290421860772469e-16
3.881023022024940474e+03 3.036706163324739774e-16
3.883029493433791231e+03 7.248739027780351802e-16
3.885035952943565462e+03 6.894259324476164663e-16
3.887042400538321999e+03 4.899754210502616635e-16
3.889048836202116945e+03 5.120164620187471527e-16
3.891055259919009586e+03 5.551605324523690076e-16
3.893061671673056935e+03 5.523705995875722093e-16
3.895068071448316459e+03 5.786383308965676110e-16
3.897074459228845626e+03 7.142025389296777495e-16
3.899080834998703267e+03 5.072640146661359704e-16
3.901087198741945940e+03 5.909556418447734514e-16
3.903093550442631113e+03 4.893742109274656729e-16
3.905099890084817616e+03 6.706867982673374694e-16
3.907106217652562009e+03 3.314987516910985671e-16
3.909112533129922667e+03 8.165343304291874539e-16
3.911118836500957059e+03 9.160533717197634642e-16
3.913125127749723106e+03 4.801540449134948776e-16
3.915131406860277821e+03 5.641316700615315976e-16
3.917137673816679126e+03 5.156009018435431575e-16
3.919143928602984943e+03 7.370082877725263291e-16
3.921150171203253194e+03 4.838488881984823601e-16
3.923156401601540438e+03 7.796333721497535418e-16
3.925162619781905505e+03 6.432747286460603132e-16
3.927168825728405864e+03 6.908260246299092115e-16
3.929175019425098071e+03 6.581864155094223190e-16
3.931181200856041414e+03 7.434058422125907009e-16
3.933187370005292905e+03 7.579838011207962673e-16
3.935193526856909557e+03 4.450906378622515188e-16
3.937199671394949746e+03 6.732181718113048616e-16
3.939205803603471395e+03 6.031934626473681052e-16
3.941211923466531516e+03 7.904203143829388750e-16
3.943218030968188032e+03 5.906723874388045645e-16
3.945224126092498409e+03 5.046925790662819982e-16
3.947230208823521025e+03 5.913236469063890184e-16
3.949236279145312892e+03 8.820886596522275603e-16
3.951242337041931478e+03 6.929220361779109862e-16
3.953248382497435159e+03 5.801529019443660583e-16
3.955254415495881403e+03 8.018270962317431804e-16
3.957260436021327223e+03 5.819333217733565197e-16
3.959266444057830995e+03 4.906462102934095042e-16
3.961272439589450642e+03 5.931064102278607402e-16
3.963278422600242720e+03 5.675410536269061009e-16
3.965284393074266063e+03 4.261279686274583026e-16
3.967290350995577683e+03 4.210036200973675994e-16
3.969296296348235046e+03 5.866152736972464236e-16
3.971302229116296985e+03 6.491224854631557494e-16
3.973308149283819603e+03 5.453429255136145839e-16
3.975314056834861276e+03 4.988619648641503876e-16
3.977319951753480382e+03 4.289808837338401446e-16
3.979325834023733478e+03 6.483833621582530141e-16
3.981331703629678941e+03 3.523176213439022138e-16
3.983337560555373784e+03 5.616567725485788718e-16
3.985343404784876384e+03 5.136141223962892703e-16
3.987349236302244208e+03 4.456338073721156980e-16
3.989355055091534723e+03 4.333835659484427851e-16
3.991360861136805852e+03 4.612409212377348976e-16
3.993366654422115062e+03 5.883830076526731406e-16
3.995372434931519820e+03 3.588268296572753702e-16
3.997378202649078048e+03 4.108917540204615893e-16
3.999383957558847669e+03 5.181673831042259147e-16
4.001389699644885695e+03 2.708986945133376682e-16
4.003395428891250504e+03 5.637255900942689736e-16
4.005401145281999561e+03 2.589737826700101795e-16
4.007406848801190336e+03 2.886520016731814756e-16
4.009412539432880749e+03 5.534656370943228512e-16
4.011418217161127814e+03 5.006576439122889664e-16
4.013423881969989907e+03 5.608275269778865282e-16
4.015429533843524950e+03 5.980951310156157037e-16
4.017435172765789503e+03 5.991632576034354051e-16
4.019440798720842395e+03 4.075184775661251722e-16
4.021446411692740639e+03 6.797326607877750554e-16
4.023452011665542159e+03 5.104226783519446625e-16
4.025457598623303966e+03 4.694596719353872037e-16
4.027463172550084892e+03 3.906934614451207140e-16
4.029468733429941494e+03 3.081515352222991371e-16
4.031474281246932605e+03 4.438877131716786435e-16
4.033479815985114783e+03 3.884500738956697410e-16
4.035485337628546404e+03 5.099685998858320437e-16
4.037490846161284480e+03 4.073879544836395798e-16
4.039496341567386935e+03 3.765764887399342716e-16
4.041501823830912144e+03 5.421151616369336165e-16
4.043507292935916666e+03 4.411438071032058344e-16
4.045512748866459333e+03 3.297763662086950160e-16
4.047518191606596702e+03 5.695080732742165020e-16
4.049523621140387149e+03 5.149765575465106146e-16
4.051529037451888144e+03 6.253842912717016956e-16
4.053534440525157152e+03 2.441055899849500050e-16
4.055539830344252550e+03 3.472791181213986091e-16
4.057545206893230898e+03 3.301902092458190066e-16
4.059550570156150570e+03 3.664491043779060967e-16
4.061555920117069491e+03 3.953756137373021776e-16
4.063561256760044671e+03 4.224796693897679439e-16
4.065566580069134034e+03 5.358888089519653861e-16
4.067571890028395501e+03 5.970319366054016646e-16
4.069577186621886540e+03 5.533674963255960613e-16
4.071582469833664618e+03 4.280869982112990347e-16
4.073587739647787203e+03 2.152440697683004635e-16
4.075592996048313125e+03 4.295674294517733397e-16
4.077598239019298944e+03 4.880553897268804081e-16
4.079603468544802581e+03 3.980563654275461602e-16
4.081608684608881958e+03 4.410324979345159596e-16
4.083613887195594543e+03 4.869794397375373774e-16
4.085619076288997803e+03 4.952184333161569468e-16
4.087624251873149660e+03 8.560593707170530327e-16
4.089629413932108037e+03 3.313517487816635761e-16
4.091634562449930399e+03 4.186521200943965965e-16
4.093639697410673762e+03 3.580121234551705690e-16
