# Wavelength Flux
3.971302229116296985e+03 6.141512464772009169e-16
3.973308149283819603e+03 6.709977345259035405e-16
3.975314056834861276e+03 5.230408813658713944e-16
3.977319951753480382e+03 4.952335761752737799e-16
3.979325834023733478e+03 5.015746413451365619e-16
3.981331703629678941e+03 6.254539749162659755e-16
3.983337560555373784e+03 4.238748634026407147e-16
3.985343404784876384e+03 3.956894577861140084e-16
3.987349236302244208e+03 5.946957547917692729e-16
3.989355055091534723e+03 4.577849009535987488e-16
3.991360861136805852e+03 4.609435531829121556e-16
3.993366654422115062e+03 4.870203216320856816e-16
3.995372434931519820e+03 4.680244221244670584e-16
3.997378202649078048e+03 5.781776398057573895e-16
3.999383957558847669e+03 5.080494792544845728e-16
4.001389699644885695e+03 5.499132801008358464e-16
4.003395428891250504e+03 4.625378535186159637e-16
4.005401145281999561e+03 5.526781426246778673e-16
4.007406848801190336e+03 3.843573753900948998e-16
4.009412539432880749e+03 3.459601040048486014e-16
4.011418217161127814e+03 5.489505716852976598e-16
4.013423881969989907e+03 4.143354588089080135e-16
4.015429533843524950e+03 4.537298274952061026e-16
4.017435172765789503e+03 4.241183796429297758e-16
4.019440798720842395e+03 3.949505181965740833e-16
4.021446411692740639e+03 4.696686374278598006e-16
4.023452011665542159e+03 3.851129003317641121e-16
4.025457598623303966e+03 5.223834349008085243e-16
4.027463172550084892e+03 4.916915066510001192e-16
4.029468733429941494e+03 5.183005714481020604e-16
4.031474281246932605e+03 5.728787771789957103e-16
4.033479815985114783e+03 4.286659359607221067e-16
4.035485337628546404e+03 3.648526096513274003e-16
4.037490846161284480e+03 4.795764411830944827e-16
4.039496341567386935e+03 3.317965470719925882e-16
4.041501823830912144e+03 4.511917340298541495e-16
4.043507292935916666e+03 2.415523399156586141e-16
4.045512748866459333e+03 3.031172277394328327e-16
4.047518191606596702e+03 4.233371897290761796e-16
4.049523621140387149e+03 3.782245141401974610e-16
4.051529037451888144e+03 3.101007332501911570e-16
4.053534440525157152e+03 4.298934128352212618e-16
4.055539830344252550e+03 4.608656349802549393e-16
4.057545206893230898e+03 3.390111655954115015e-16
4.059550570156150570e+03 3.792319696974873159e-16
4.061555920117069491e+03 3.751175992699121488e-16
4.063561256760044671e+03 4.101987774023613672e-16
4.065566580069134034e+03 5.291142950661626012e-16
4.067571890028395501e+03 4.393778126493046978e-16
4.069577186621886540e+03 4.724146462568233218e-16
4.071582469833664618e+03 4.589783717238171866e-16
4.073587739647787203e+03 3.627426570086403525e-16
4.075592996048313125e+03 3.099721982221377036e-16
4.077598239019298944e+03 5.262406932991959902e-16
4.079603468544802581e+03 6.670468151204170965e-16
4.081608684608881958e+03 5.079601494475433011e-16
4.083613887195594543e+03 5.389965089049831826e-16
4.085619076288997803e+03 6.088795953735602692e-16
4.087624251873149660e+03 4.393994286187260069e-16
4.089629413932108037e+03 5.053120199001774938e-16
4.091634562449930399e+03 5.303705068895168011e-16
4.093639697410673762e+03 4.307644869105187612e-16
4.095644818798396955e+03 4.184040884408985195e-16
4.097649926597156991e+03 4.201486505559397932e-16
4.099655020791011339e+03 4.014494156577897945e-16
4.101660101364018374e+03 4.875681515378453752e-16
4.103665168300235564e+03 4.901721431916314757e-16
4.105670221583719467e+03 3.208362563393297575e-16
4.107675261198529370e+03 6.211274109134543562e-16
4.109680287128721830e+03 4.452579314272060052e-16
4.111685299358354314e+03 4.943978512696070386e-16
4.113690297871486109e+03 4.620986335578702684e-16
4.115695282652173773e+03 4.043324813616480281e-16
4.117700253684474774e+03 5.199554244104174957e-16
4.119705210952446578e+03 4.705896735838619297e-16
4.121710154440148472e+03 5.600072790198029519e-16
4.123715084131636104e+03 4.993760323380453431e-16
4.125720000010967851e+03 4.997973657436782433e-16
4.127724902062202091e+03 2.219198348430476871e-16
4.129729790269396290e+03 4.933539878517225012e-16
4.131734664616607006e+03 4.891460680380144660e-16
4.133739525087892616e+03 3.339039351037666095e-16
4.135744371667311498e+03 3.043466509744322655e-16
4.137749204338921118e+03 4.778719184797092969e-16
4.139754023086778034e+03 3.095065458121816601e-16
4.141758827894940623e+03 3.357244293840302402e-16
4.143763618747465443e+03 4.307805891994333979e-16
4.145768395628412691e+03 4.344871502087782077e-16
4.147773158521838923e+03 4.916643820442302732e-16
4.149777907411800697e+03 3.347701050302372312e-16
4.151782642282356392e+03 5.591315423141082746e-16
4.153787363117563473e+03 2.423643074090415483e-16
4.155792069901480318e+03 4.096886177120067229e-16
4.157796762618164394e+03 5.064704539909344313e-16
4.159801441251673168e+03 5.333352399056881032e-16
4.161806105786063199e+03 4.026294007572736390e-16
4.163810756205394682e+03 3.663851110848773770e-16
4.165815392493723266e+03 6.026406610492115750e-16
4.167820014635106418e+03 4.152221793942566098e-16
4.169824622613603424e+03 4.485202813047808557e-16
4.171829216413270842e+03 6.001280938668371035e-16
4.173833796018167050e+03 3.753233728522179998e-16
4.175838361412348604e+03 4.347928217551617197e-16
4.177842912579874792e+03 4.117877387053214276e-16
4.179847449504801261e+03 4.906646833704055699e-16
4.181851972171187299e+03 3.480034926410638575e-16
4.183856480563090372e+03 4.882572287519170069e-16
4.185860974664567038e+03 5.087099028362147411e-16
4.187865454459676585e+03 4.262196672644023641e-16
4.189869919932474659e+03 5.989847818618054626e-16
4.191874371067021457e+03 3.534912588551533061e-16
4.193878807847372627e+03 4.787020778506411674e-16
4.195883230257586547e+03 4.297678087882505639e-16
4.197887638281720683e+03 4.169925946939274156e-16
4.199892031903833413e+03 2.614650630483861130e-16
4.201896411107981294e+03 5.652254773716149999e-16
4.203900775878222703e+03 5.268469645089619195e-16
4.205905126198615108e+03 4.793872446113474494e-16
4.207909462053215975e+03 5.757018139776089875e-16
4.209913783426083683e+03 4.724725052969573263e-16
4.211918090301275697e+03 4.277165329525601429e-16
4.213922382662849486e+03 4.804539793761133003e-16
4.215926660494861608e+03 5.412215113407902685e-16
4.217930923781372258e+03 4.583813447131855773e-16
4.219935172506436174e+03 4.868282412584598287e-16
4.221939406654113554e+03 5.041650303231666059e-16
4.223943626208460955e+03 4.583105577516162030e-16
4.225947831153534935e+03 1.863556972146362438e-16
4.227952021473395689e+03 5.403409884535151481e-16
4.229956197152098866e+03 5.934700680746815657e-16
4.231960358173702843e+03 5.828433922363121995e-16
4.233964504522265997e+03 3.959047933425882088e-16
4.235968636181843976e+03 2.451779567277370193e-16
4.237972753136496976e+03 5.367028574009293279e-16
4.239976855370280646e+03 4.413929683164190389e-16
4.241980942867253361e+03 2.498299397169903027e-16
4.243985015611473500e+03 4.564337196714306808e-16
4.245989073586997620e+03 5.000116759104046568e-16
4.247993116777883188e+03 5.824881924596987281e-16
4.249997145168189491e+03 4.719902244645866563e-16
4.252001158741973086e+03 4.855412626335498782e-16
4.254005157483292351e+03 3.763387869294562409e-16
4.256009141376202933e+03 3.495999586535335610e-16
4.258013110404765030e+03 4.148182066399494084e-16
4.260017064553034288e+03 4.547031024893442705e-16
4.262021003805070904e+03 4.950148066405135153e-16
4.264024928144929618e+03 4.871475072605371235e-16
4.266028837556670624e+03 4.803987939656006125e-16
4.268032732024349571e+03 4.413923128445249792e-16
4.270036611532024835e+03 5.473838371714265464e-16
4.272040476063754795e+03 6.701551239073997576e-16
4.274044325603596008e+03 5.283918827141553728e-16
4.276048160135607759e+03 5.443454411901594696e-16
4.278051979643845698e+03 5.987200730247539039e-16
4.280055784112368201e+03 3.333699255253857462e-16
4.282059573525233645e+03 4.513434220226493491e-16
4.284063347866499498e+03 4.646430008714132711e-16
4.286067107120223227e+03 5.931080075505553852e-16
4.288070851270462299e+03 5.692175786500745455e-16
4.290074580301274182e+03 5.310328198264732390e-16
4.292078294196717252e+03 4.962160951947324031e-16
4.294081992940848068e+03 6.845410368033348336e-16
4.296085676517725005e+03 5.213088304978008117e-16
4.298089344911406442e+03 6.089534590507371799e-16
4.300092998105949846e+03 5.391689673292518769e-16
4.302096636085411774e+03 8.086907603409882753e-16
4.304100258833850603e+03 7.939056971273230793e-16
4.306103866335324710e+03 6.113259551356611539e-16
4.308107458573889744e+03 6.165814173445165940e-16
4.310111035533605900e+03 7.857124553077080676e-16
4.312114597198527917e+03 6.906527238386793981e-16
4.314118143552715992e+03 7.653222576727166257e-16
4.316121674580227591e+03 8.842493700783976243e-16
4.318125190265119272e+03 7.119217419725902011e-16
4.320128690591448503e+03 8.611903350247533076e-16
4.322132175543274570e+03 9.712270098146523504e-16
4.324135645104653122e+03 1.046784013515552007e-15
4.326139099259644354e+03 9.229271335083270522e-16
4.328142537992303005e+03 1.039401714557276444e-15
4.330145961286689271e+03 1.014586057572204542e-15
4.332149369126858801e+03 1.087188975173822354e-15
4.334152761496870880e+03 1.347610006859575718e-15
4.336156138380782068e+03 1.340170370128096392e-15
4.338159499762650739e+03 1.366104269581287888e-15
4.340162845626534363e+03 1.413754228616684257e-15
4.342166175956490406e+03 1.226301877141962349e-15
4.344169490736576336e+03 1.158719390737436772e-15
4.346172789950850529e+03 1.329140017986132511e-15
4.348176073583370453e+03 1.269959598343279987e-15
4.350179341618193575e+03 1.119720806312763383e-15
4.352182594039377364e+03 1.113340250097125163e-15
4.354185830830980194e+03 1.083644669148226984e-15
4.356189051977058625e+03 9.463119134564205218e-16
4.358192257461671034e+03 1.063800262278932975e-15
4.360195447268874887e+03 8.019082038230131951e-16
4.362198621382728561e+03 9.484004744057383615e-16
4.364201779787288615e+03 8.016115390272856363e-16
4.366204922466613425e+03 7.858127301765977990e-16
4.368208049404760459e+03 1.003293626858729366e-15
4.370211160585788093e+03 5.973709290078782477e-16
4.372214255993752886e+03 8.144551895004237599e-16
4.374217335612712304e+03 7.630584740983164021e-16
4.376220399426725635e+03 7.989720110530116470e-16
4.378223447419848526e+03 7.021910258477824942e-16
4.380226479576140264e+03 7.125432996703509383e-16
4.382229495879658316e+03 7.302258882024577455e-16
4.384232496314459240e+03 6.821339515800251674e-16
4.386235480864602323e+03 6.334556693868326507e-16
4.388238449514143213e+03 6.453094292790283972e-16
4.390241402247142105e+03 7.346943957137234919e-16
4.392244339047654648e+03 5.822408606589384858e-16
4.394247259899738310e+03 6.607065231003981662e-16
4.396250164787452377e+03 6.922227355919295067e-16
4.398253053694854316e+03 5.580730608263172591e-16
4.400255926605999775e+03 4.774578480575336225e-16
4.402258783504948951e+03 6.381155305041903103e-16
4.404261624375757492e+03 5.738884234897736518e-16
4.406264449202484684e+03 6.264028528194994755e-16
4.408267257969187995e+03 4.802802915501816246e-16
4.410270050659923982e+03 6.813816816286334473e-16
4.412272827258751022e+03 5.536799382939417289e-16
4.414275587749726583e+03 3.563666737532227116e-16
4.416278332116908132e+03 7.258691516643266630e-16
4.418281060344354046e+03 3.769334200056956930e-16
4.420283772416121792e+03 4.693109314948096281e-16
4.422286468316268838e+03 4.955223601512336904e-16
4.424289148028852651e+03 4.813802870689611674e-16
4.426291811537931608e+03 6.784329960649451776e-16
4.428294458827562266e+03 5.239361632981791181e-16
4.430297089881803004e+03 4.602030132547647725e-16
4.432299704684712196e+03 4.696073956181393044e-16
4.434302303220345493e+03 2.837706130162975924e-16
4.436304885472762180e+03 4.952771384335628012e-16
4.438307451426020634e+03 5.540295639394156909e-16
4.440310001064175594e+03 4.535851705217590344e-16
4.442312534371288166e+03 5.496709667759743294e-16
4.444315051331413997e+03 4.478599588673491257e-16
4.446317551928610555e+03 5.623405303730135554e-16
4.448320036146936218e+03 5.691939122213735110e-16
4.450322503970449361e+03 4.351072384341034985e-16
4.452324955383206543e+03 3.484889890068138189e-16
4.454327390369265231e+03 4.990382998994352525e-16
4.456329808912683802e+03 2.832471980885148175e-16
4.458332210997519724e+03 4.319274003613917494e-16
4.460334596607831372e+03 4.319900917642692986e-16
4.462336965727674396e+03 3.937480185235204503e-16
4.464339318341108992e+03 4.852294278549038892e-16
4.466341654432191717e+03 4.423707638116291550e-16
4.468343973984979129e+03 5.841879638657702727e-16
4.470346276983530515e+03 3.564106824742867658e-16
4.472348563411903342e+03 3.960037603902389773e-16
4.474350833254154168e+03 4.252856140059974975e-16
4.476353086494341369e+03 4.528897784309667916e-16
4.478355323116523323e+03 6.730012157103594518e-16
4.480357543104756587e+03 3.755917475234926093e-16
4.482359746443098629e+03 2.669146687431227401e-16
4.484361933115608736e+03 4.832562226524857059e-16
4.486364103106343464e+03 3.727962430041882689e-16
4.488366256399360282e+03 3.098187698220837608e-16
4.490368392978716656e+03 3.392944203087965742e-16
4.492370512828471874e+03 4.684377506386747914e-16
4.494372615932681583e+03 3.455777901445676260e-16
4.496374702275405070e+03 3.888832646877693213e-16
4.498376771840698893e+03 6.395656140830249855e-16
4.500378824612620519e+03 3.781346561198722099e-16
4.502380860575229235e+03 5.032162736237374881e-16
4.504382879712581598e+03 4.480446345209415680e-16
4.506384882008735076e+03 3.285256578334387632e-16
4.508386867447747136e+03 2.646313352087830126e-16
4.510388836013677064e+03 5.378945685866980180e-16
4.512390787690580510e+03 3.400740217571437248e-16
4.514392722462516758e+03 3.211033210078393989e-16
4.516394640313542368e+03 4.920640604978402676e-16
4.518396541227715716e+03 3.960732699571811701e-16
4.520398425189094269e+03 3.634921873438090576e-16
4.522400292181734585e+03 5.324763066529026226e-16
4.524402142189695951e+03 4.424160478370716073e-16
4.526403975197035834e+03 4.286652734808278253e-16
4.528405791187811701e+03 2.667840489988203659e-16
4.530407590146080111e+03 4.026884625869927926e-16
4.532409372055899439e+03 4.275926268416087826e-16
4.534411136901328064e+03 4.128514149051098297e-16
4.536412884666423452e+03 4.710486886726970269e-16
4.538414615335243070e+03 5.385331407497448655e-16
4.540416328891844387e+03 3.822078838874713276e-16
4.542418025320284869e+03 5.309455888759992154e-16
4.544419704604622893e+03 4.788081796855115445e-16
4.546421366728915018e+03 3.907886775910758919e-16
4.548423011677219620e+03 4.560209507321151714e-16
4.550424639433595075e+03 3.086084175535952478e-16
4.552426249982097943e+03 4.234809580539757520e-16
4.554427843306786599e+03 4.404044463043971417e-16
4.556429419391717602e+03 3.095427812016224532e-16
4.558430978220950237e+03 3.992325635958721717e-16
4.560432519778541064e+03 4.266868311399218719e-16
4.562434044048548458e+03 5.173726574826970050e-16
4.564435551015028977e+03 4.501397641674528620e-16
4.566437040662040999e+03 6.074947156824215558e-16
4.568438512973642901e+03 3.170086150486720284e-16
4.570439967933891239e+03 4.558465413748965343e-16
4.572441405526844392e+03 6.208175404226692547e-16
4.574442825736558916e+03 4.584600557794125691e-16
4.576444228547094099e+03 3.430483455687994045e-16
4.578445613942505588e+03 4.463461150207848624e-16
4.580446981906853580e+03 5.177311820096699139e-16
4.582448332424193723e+03 5.281100915815413765e-16
4.584449665478585302e+03 4.118668112477051123e-16
4.586450981054083968e+03 4.241932378275702064e-16
4.588452279134749006e+03 5.520194411027356894e-16
4.590453559704636973e+03 6.151222071200383622e-16
4.592454822747806247e+03 4.578676510999578788e-16
4.594456068248315205e+03 3.872958086231104094e-16
4.596457296190220404e+03 3.556418328116338424e-16
4.598458506557579312e+03 3.634274124212543201e-16
4.600459699334451216e+03 5.386514854360626018e-16
4.602460874504891763e+03 5.070358335991690180e-16
4.604462032052959330e+03 5.843153691746600388e-16
4.606463171962712295e+03 3.325436661699302301e-16
4.608464294218207215e+03 4.105635093862807295e-16
4.610465398803502467e+03 5.309538112359746285e-16
4.612466485702656428e+03 5.523811632778160660e-16
4.614467554899725656e+03 4.291398169322106493e-16
4.616468606378767618e+03 6.132747648817095519e-16
4.618469640123840691e+03 5.275983186101734591e-16
4.620470656119002342e+03 4.159530325756799435e-16
4.622471654348310039e+03 6.119347268230019404e-16
4.624472634795822160e+03 4.119989398345170811e-16
4.626473597445594351e+03 4.621093490070758140e-16
4.628474542281687718e+03 5.550569017000888853e-16
4.630475469288157001e+03 5.028691303649635233e-16
4.632476378449060576e+03 4.128345536492889026e-16
4.634477269748456820e+03 4.668255189161769546e-16
4.636478143170403200e+03 3.925830843545157949e-16
4.638478998698957184e+03 5.722879783157910841e-16
4.640479836318176240e+03 4.227614456288382290e-16
4.642480656012117834e+03 5.397753312989258627e-16
4.644481457764841252e+03 5.134766178624207757e-16
4.646482241560401235e+03 3.484574080302135003e-16
4.648483007382857977e+03 3.687373465707335748e-16
4.650483755216268037e+03 3.582481727541146661e-16
4.652484485044689791e+03 5.064906980438689542e-16
4.654485196852180707e+03 4.374534393212278000e-16
4.656485890622798252e+03 3.751778297427613441e-16
4.658486566340598984e+03 3.267882627584363529e-16
4.660487223989642189e+03 2.996081554884478203e-16
4.662487863553985335e+03 4.550935573336768781e-16
4.664488485017685889e+03 3.151263962781202416e-16
4.666489088364800409e+03 4.643241096399969845e-16
4.668489673579388182e+03 5.204866795212938697e-16
4.670490240645506674e+03 4.489557414006047683e-16
4.672490789547213353e+03 5.028780937112469585e-16
4.674491320268564778e+03 4.917702852937084455e-16
4.676491832793619324e+03 4.216622238088376604e-16
4.678492327106435368e+03 4.807437398380021032e-16
4.680492803191069470e+03 3.809017522217120759e-16
4.682493261031580914e+03 4.583643629161843972e-16
4.684493700612025350e+03 3.532300104520378791e-16
4.686494121916462063e+03 3.379524158631811261e-16
4.688494524928947612e+03 3.823554758674896703e-16
4.690494909633540374e+03 4.491878899926492889e-16
4.692495276014298724e+03 4.149776961862310098e-16
4.694495624055278313e+03 5.063363586429173827e-16
4.696495953740537516e+03 3.693335361896324512e-16
4.698496265054134710e+03 4.401983710323384667e-16
4.700496557980127363e+03 4.920874255666844881e-16
4.702496832502572943e+03 3.348035198615332612e-16
4.704497088605529825e+03 3.139901837036157347e-16
4.706497326273054568e+03 4.026529405150662260e-16
4.708497545489204640e+03 2.827786938261899320e-16
4.710497746238039326e+03 5.048717371141501259e-16
4.712497928503615185e+03 3.650388414438524828e-16
4.714498092269989684e+03 2.625635246491158793e-16
4.716498237521221199e+03 3.558539315395398939e-16
4.718498364241366289e+03 5.309027464209251618e-16
4.720498472414484240e+03 2.599391860089296176e-16
4.722498562024632520e+03 4.222946100893100129e-16
4.724498633055866776e+03 5.213104317497866779e-16
4.726498685492246295e+03 4.659106518189287457e-16
4.728498719317829455e+03 3.376796615865720495e-16
4.730498734516671902e+03 4.656084482440104848e-16
4.732498731072832925e+03 4.362399476059912766e-16
4.734498708970369989e+03 3.435717831579773974e-16
4.736498668193339654e+03 3.573743406343643060e-16
4.738498608725800295e+03 4.893896445721086468e-16
4.740498530551810290e+03 3.226525960735341849e-16
4.742498433655426197e+03 3.654352439516468954e-16
4.744498318020706392e+03 4.794573205335989213e-16
4.746498183631708343e+03 4.814404190413532651e-16
4.748498030472489518e+03 3.212733894515121352e-16
4.750497858527107383e+03 2.919751123236997993e-16
4.752497667779621224e+03 5.433034749026264990e-16
4.754497458214085782e+03 4.085780349798542020e-16
4.756497229814562161e+03 4.679667746099594384e-16
4.758496982565105100e+03 3.856074764949205336e-16
4.760496716449773885e+03 3.702059414983709782e-16
4.762496431452625075e+03 5.000886140632587954e-16
4.764496127557717045e+03 3.454082864434225200e-16
4.766495804749108174e+03 4.124716527261981468e-16
4.768495463010855019e+03 2.828207535354091172e-16
4.770495102327015047e+03 2.074032323076615981e-16
4.772494722681647545e+03 4.754107971068150824e-16
4.774494324058809070e+03 3.426120156586757244e-16
4.776493906442556181e+03 3.300833227618380951e-16
4.778493469816949073e+03 3.240362475474281625e-16
4.780493014166043395e+03 3.297659801841157632e-16
4.782492539473897523e+03 4.579120324006419915e-16
4.784492045724568925e+03 3.329438062704511179e-16
4.786491532902115068e+03 4.225471907689893966e-16
4.788491000990595239e+03 3.218802619102162974e-16
4.790490449974065086e+03 3.519735230758108591e-16
4.792489879836582986e+03 1.434567509284184965e-16
4.794489290562206406e+03 3.733158226742398818e-16
4.796488682134993724e+03 4.440955187232529575e-16
4.798488054539002405e+03 5.245696716767432034e-16
4.800487407758289010e+03 4.383886980245676508e-16
4.802486741776912822e+03 3.251118459180687628e-16
4.804486056578930402e+03 2.435730777892207342e-16
4.806485352148400125e+03 4.135993721260999189e-16
4.808484628469378549e+03 2.377594828592362975e-16
4.810483885525924052e+03 2.664994994782200168e-16
4.812483123302095009e+03 2.401789384703518991e-16
4.814482341781947980e+03 5.218268556944687827e-16
4.816481540949541341e+03 2.977523415989759708e-16
4.818480720788932558e+03 3.495835088863535346e-16
4.820479881284179100e+03 3.519980003397626046e-16
4.822479022419339344e+03 4.014438426836721310e-16
4.824478144178469847e+03 3.792143319984703020e-16
4.826477246545628986e+03 2.852745512468425526e-16
4.828476329504874229e+03 3.869310275812919393e-16
4.830475393040263043e+03 4.017720926780937671e-16
4.832474437135853805e+03 4.350340485718573118e-16
4.834473461775703072e+03 3.292231001058714317e-16
4.836472466943870131e+03 3.907158734243074058e-16
4.838471452624410631e+03 2.826234422422773345e-16
4.840470418801383857e+03 3.382522390474663968e-16
4.842469365458846369e+03 2.951906314890259933e-16
4.844468292580857451e+03 2.132987578640621297e-16
4.846467200151472753e+03 4.185598598244027839e-16
4.848466088154751560e+03 3.720494172445612748e-16
4.850464956574750431e+03 2.087898811728978033e-16
4.852463805395527743e+03 3.871260092731392922e-16
4.854462634601140962e+03 3.244006949167297941e-16
4.856461444175647557e+03 2.623791990000530134e-16
4.858460234103104995e+03 2.587460404954959955e-16
4.860459004367571652e+03 3.314820333694721786e-16
4.862457754953104086e+03 3.105626883694628382e-16
4.864456485843762493e+03 3.516528381182220939e-16
4.866455197023601613e+03 2.424087370875463527e-16
4.868453888476679822e+03 3.071550538022991595e-16
4.870452560187055496e+03 3.086769109962830380e-16
4.872451212138786104e+03 2.976686593408670812e-16
4.874449844315930022e+03 2.372363540433587843e-16
4.876448456702542899e+03 3.485770652465386282e-16
4.878447049282684929e+03 3.191713876275069055e-16
4.880445622040411763e+03 3.421235240554857765e-16
4.882444174959781776e+03 2.035804798229793507e-16
4.884442708024852436e+03 3.806037916201061925e-16
4.886441221219682120e+03 3.856583606741931575e-16
4.888439714528328295e+03 4.675287646135311772e-16
4.890438187934847520e+03 3.374454259906441056e-16
4.892436641423299079e+03 4.969717506100762780e-16
4.894435074977738623e+03 3.061584069731593627e-16
4.896433488582226346e+03 2.736647839802753220e-16
4.898431882220818807e+03 3.652483838581432297e-16
4.900430255877572563e+03 4.509250757976984272e-16
4.902428609536546901e+03 4.008285185821838621e-16
4.904426943181798379e+03 3.828718433283300429e-16
4.906425256797385373e+03 2.847125429835283293e-16
4.908423550367365351e+03 4.161062194104256836e-16
4.910421823875795781e+03 2.797530332447107824e-16
4.912420077306734129e+03 2.479652399081128244e-16
4.914418310644238773e+03 3.365210354131599871e-16
4.916416523872367179e+03 3.441437988598805473e-16
4.918414716975175907e+03 2.381458994589239862e-16
4.920412889936724241e+03 5.183723529351257658e-16
4.922411042741068741e+03 3.210478663441456681e-16
4.924409175372268692e+03 2.369237690638281696e-16
4.926407287814379742e+03 4.692870400720786348e-16
4.928405380051460270e+03 3.236773794369200042e-16
4.930403452067568651e+03 3.182780328053406199e-16
4.932401503846760534e+03 2.830349439925114552e-16
4.934399535373097024e+03 4.663496730036607037e-16
4.936397546630632860e+03 2.463073009915757206e-16
4.938395537603426419e+03 3.998926740479565973e-16
4.940393508275535169e+03 4.520418803044579099e-16
4.942391458631018395e+03 2.853312102777811202e-16
4.944389388653931746e+03 3.505494001587798584e-16
4.946387298328333600e+03 3.558589133195273076e-16
4.948385187638282332e+03 2.346004093643315745e-16
4.950383056567834501e+03 4.709101497489653958e-16
4.952380905101048484e+03 3.034388998968718265e-16
4.954378733221981747e+03 2.374205005082654765e-16
4.956376540914692669e+03 2.674479520159341533e-16
4.958374328163237806e+03 4.093937179517068361e-16
4.960372094951675535e+03 2.931639168228518566e-16
4.962369841264062416e+03 3.671489507488102910e-16
4.964367567084457733e+03 3.632006119175578166e-16
4.966365272396917135e+03 3.646000715695291304e-16
4.968362957185500818e+03 2.324978937441856671e-16
4.970360621434265340e+03 2.444069082676502363e-16
4.972358265127267259e+03 3.105601139500984546e-16
4.974355888248564952e+03 3.318463373316073621e-16
4.976353490782217705e+03 3.138337480888830183e-16
4.978351072712280256e+03 4.094507429630123845e-16
4.980348634022812803e+03 2.752959674036643485e-16
4.982346174697871902e+03 3.596257622713447834e-16
4.984343694721515021e+03 3.281504640347693035e-16
4.986341194077800537e+03 3.976343360814352874e-16
4.988338672750784099e+03 3.631129624355866541e-16
4.990336130724526811e+03 3.388161695453066885e-16
4.992333567983084322e+03 5.025177583137941739e-16
4.994330984510514099e+03 2.718009698231613682e-16
4.996328380290874520e+03 2.400305603971976536e-16
4.998325755308223052e+03 4.843595041372126083e-16
5.000323109546617161e+03 4.265659159649020135e-16
5.002320442990114316e+03 3.059130864244837177e-16
5.004317755622772893e+03 2.773814392806271106e-16
5.006315047428649450e+03 3.706003913198746618e-16
5.008312318391803274e+03 2.918557267611373983e-16
5.010309568496290922e+03 3.831892240613356533e-16
5.012306797726169862e+03 3.731017550560775262e-16
5.014304006065498470e+03 3.165902713133048388e-16
5.016301193498334214e+03 2.839949562420463108e-16
